,user,enrolled,predicted_results
1497,306399,1,1
1498,243338,0,0
1499,104163,0,0
1500,15051,1,0
1501,284226,0,0
1502,118272,0,0
1503,245817,0,1
1504,47404,1,1
1505,350560,1,1
1506,114726,1,1
1507,342886,0,0
1508,167130,1,0
1509,111271,0,1
1510,274199,0,0
1511,123492,0,0
1512,57977,0,1
1513,331045,0,0
1514,185778,0,0
1515,159673,1,1
1516,252939,0,0
1517,142606,1,1
1518,309983,1,1
1519,217278,1,1
1520,242354,1,1
1521,324034,0,0
1522,48426,0,0
1523,110870,1,1
1524,147981,1,1
1525,61747,1,1
1526,108853,0,0
1527,278226,1,1
1528,90132,1,0
1529,136588,0,0
1530,146550,1,0
1531,139105,0,0
1532,220193,0,0
1533,217138,1,1
1534,220322,0,0
1535,260135,1,1
1536,135453,0,0
1537,113056,1,1
1538,330523,0,0
1539,371942,0,1
1540,61989,1,0
1541,111427,1,1
1542,149707,1,1
1543,218616,0,0
1544,49365,1,1
1545,97769,0,0
1546,186943,1,1
1547,152007,0,0
1548,204699,1,1
1549,303098,0,0
1550,247766,1,1
1551,146120,0,0
1552,220941,1,1
1553,360150,1,1
1554,342983,0,0
1555,185005,0,0
1556,275326,0,1
1557,360661,0,0
1558,240244,1,1
1559,306026,1,1
1560,133859,0,0
1561,176547,0,0
1562,59904,0,1
1563,214618,0,0
1564,157735,0,0
1565,87768,0,1
1566,167819,1,0
1567,220709,0,0
1568,144625,0,0
1569,41373,1,1
1570,138486,0,0
1571,266458,0,0
1572,299083,0,0
1573,284513,0,1
1574,57342,1,1
1575,73866,0,0
1576,198416,1,0
1577,313040,0,0
1578,174419,0,0
1579,234173,1,1
1580,5103,0,1
1581,315575,1,1
1582,67750,1,0
1583,179635,1,1
1584,271851,1,1
1585,199873,0,0
1586,93839,0,0
1587,170573,1,1
1588,139527,0,0
1589,229527,1,0
1590,179947,1,1
1591,357921,1,0
1592,131606,0,0
1593,211040,1,1
1594,155692,1,1
1595,240814,1,0
1596,64174,1,1
1597,301732,1,1
1598,156498,0,1
1599,221004,1,0
1600,75419,1,1
1601,325456,1,1
1602,359803,0,0
1603,181534,1,1
1604,223294,0,0
1605,72756,1,1
1606,316226,0,0
1607,199761,1,1
1608,272660,1,1
1609,300916,1,0
1610,11336,1,1
1611,175808,1,1
1612,20386,1,0
1613,45591,0,0
1614,17479,1,0
1615,248546,0,0
1616,280604,0,0
1617,160857,1,0
1618,270407,1,1
1619,88571,0,0
1620,138836,0,0
1621,273122,1,1
1622,31252,1,0
1623,167625,1,1
1624,198588,1,1
1625,353832,1,1
1626,35356,0,0
1627,152850,1,0
1628,367145,0,0
1629,67566,1,1
1630,315287,0,0
1631,326779,0,0
1632,255856,0,1
1633,258872,0,1
1634,342746,1,1
1635,371441,0,0
1636,214593,1,1
1637,273714,0,0
1638,56480,1,1
1639,358772,1,1
1640,52223,0,0
1641,5296,0,1
1642,93494,0,0
1643,121177,1,1
1644,182794,1,1
1645,139975,1,1
1646,142563,1,0
1647,150179,1,1
1648,315486,0,1
1649,103772,0,0
1650,238276,0,1
1651,21497,1,0
1652,166936,1,1
1653,173622,1,1
1654,81440,1,1
1655,335168,0,0
1656,164507,1,1
1657,334323,0,0
1658,48222,0,0
1659,78701,1,1
1660,57756,1,1
1661,240896,0,1
1662,204191,0,0
1663,189939,1,1
1664,319068,0,0
1665,228266,1,0
1666,90370,1,0
1667,350613,0,0
1668,247046,0,0
1669,146510,0,0
1670,366373,0,0
1671,318877,0,0
1672,92693,0,0
1673,100092,1,1
1674,147941,0,0
1675,326681,1,0
1676,234713,1,1
1677,88600,1,0
1678,106396,1,1
1679,69366,1,1
1680,54583,0,0
1681,153541,0,0
1682,108823,0,0
1683,95529,0,0
1684,249425,1,0
1685,167677,0,1
1686,211775,1,1
1687,336681,0,1
1688,77635,1,1
1689,276903,0,0
1690,5982,0,0
1691,116698,0,1
1692,280312,0,0
1693,371554,1,1
1694,33032,1,1
1695,349672,1,1
1696,211840,1,1
1697,295864,1,1
1698,130207,1,1
1699,254671,1,1
1700,28398,0,0
1701,130877,0,0
1702,311853,0,0
1703,11584,1,1
1704,61934,1,1
1705,76924,1,0
1706,372439,0,1
1707,114549,1,1
1708,189184,1,1
1709,110988,1,1
1710,297492,0,0
1711,1442,1,1
1712,94829,1,1
1713,353722,0,0
1714,4531,0,0
1715,123947,1,0
1716,278798,1,1
1717,81036,0,0
1718,182410,0,0
1719,343723,0,1
1720,312177,0,0
1721,15497,0,0
1722,232996,1,0
1723,356466,0,0
1724,161022,0,0
1725,194711,0,0
1726,55533,1,1
1727,92121,0,0
1728,95139,0,0
1729,346386,0,0
1730,333997,0,0
1731,162433,1,1
1732,178149,0,1
1733,294037,1,0
1734,186404,1,1
1735,157152,0,0
1736,165241,1,1
1737,118265,1,1
1738,123299,0,1
1739,259830,1,0
1740,232227,1,0
1741,171611,0,0
1742,352701,0,0
1743,31608,0,0
1744,54960,1,1
1745,270500,0,0
1746,291885,1,1
1747,315125,0,0
1748,287048,1,1
1749,2786,1,0
1750,291648,0,0
1751,256813,1,0
1752,297121,0,0
1753,25000,0,1
1754,47577,1,1
1755,98249,1,0
1756,261812,0,0
1757,373494,1,1
1758,85900,1,0
1759,102967,1,1
1760,6327,1,1
1761,131877,1,1
1762,39515,1,1
1763,116046,0,0
1764,91409,1,1
1765,53868,1,0
1766,276229,1,1
1767,32969,0,0
1768,80506,0,0
1769,74669,1,0
1770,318369,0,1
1771,218766,1,1
1772,260983,0,0
1773,278381,1,0
1774,75003,1,0
1775,159151,1,1
1776,153360,0,0
1777,35934,0,0
1778,79931,1,1
1779,31936,0,0
1780,55207,1,0
1781,39943,1,1
1782,230850,1,1
1783,276217,0,0
1784,178372,1,1
1785,278750,0,0
1786,14606,1,1
1787,296972,1,0
1788,178044,0,1
1789,81313,0,0
1790,127860,0,0
1791,167608,1,1
1792,244102,0,0
1793,330686,1,1
1794,196527,0,0
1795,164619,0,1
1796,316063,1,0
1797,148107,0,0
1798,111962,0,0
1799,5622,1,1
1800,50936,0,0
1801,237008,1,0
1802,330922,1,1
1803,160855,0,0
1804,313034,0,1
1805,182284,1,1
1806,322809,0,0
1807,178246,1,1
1808,60686,0,0
1809,340903,1,1
1810,58761,1,1
1811,243281,0,0
1812,206411,1,1
1813,354515,0,1
1814,135841,1,1
1815,217647,0,0
1816,182442,1,1
1817,220297,1,1
1818,44127,0,1
1819,30858,0,1
1820,193895,1,0
1821,298574,1,1
1822,69760,1,1
1823,212454,1,1
1824,344501,0,0
1825,221334,1,1
1826,366889,0,0
1827,192301,0,0
1828,327354,0,1
1829,231153,1,1
1830,148450,1,1
1831,296740,0,1
1832,105478,0,0
1833,353137,0,0
1834,126419,0,1
1835,351079,0,0
1836,190770,1,0
1837,2789,1,0
1838,192602,0,0
1839,289512,0,1
1840,275186,1,1
1841,167722,1,1
1842,238376,1,0
1843,47011,1,1
1844,199006,0,0
1845,85020,1,1
1846,186408,0,0
1847,303350,1,1
1848,100999,1,1
1849,207545,1,1
1850,155621,1,1
1851,233981,1,1
1852,276184,0,1
1853,217029,1,0
1854,142777,0,0
1855,140537,0,0
1856,245503,1,1
1857,261489,1,1
1858,233820,1,1
1859,359285,0,0
1860,237187,0,0
1861,61358,1,1
1862,83024,0,0
1863,12325,0,0
1864,230179,0,0
1865,127013,1,1
1866,339243,1,1
1867,42254,1,1
1868,343574,0,0
1869,41343,1,1
1870,260851,1,1
1871,317503,0,0
1872,307439,1,0
1873,230216,0,1
1874,67781,1,1
1875,342779,0,0
1876,341964,1,1
1877,95239,1,1
1878,610,1,0
1879,274950,0,0
1880,341278,0,0
1881,185912,0,0
1882,314608,0,0
1883,293897,1,1
1884,71509,0,0
1885,334405,0,0
1886,1763,0,0
1887,155779,1,0
1888,167836,1,1
1889,99295,0,0
1890,229405,1,0
1891,43120,1,1
1892,220972,0,0
1893,31192,0,0
1894,15645,0,0
1895,313709,1,0
1896,219617,0,1
1897,49929,0,0
1898,195444,1,0
1899,300692,1,0
1900,184423,1,1
1901,41701,1,1
1902,314332,1,0
1903,175259,0,0
1904,333655,0,0
1905,290205,0,0
1906,227021,0,0
1907,142697,1,0
1908,102671,1,1
1909,245511,0,0
1910,365861,1,1
1911,127146,0,0
1912,268283,0,0
1913,261446,1,0
1914,89977,1,1
1915,200571,0,0
1916,175569,1,0
1917,370729,1,0
1918,57035,1,0
1919,14591,1,1
1920,213025,0,0
1921,88369,0,0
1922,242625,0,0
1923,333879,1,1
1924,120134,1,0
1925,321655,1,1
1926,190918,1,1
1927,42035,0,0
1928,125167,1,1
1929,105190,1,1
1930,195175,1,1
1931,280078,1,1
1932,142029,0,0
1933,91965,0,0
1934,175304,1,1
1935,164790,1,1
1936,195105,0,0
1937,23202,1,1
1938,293924,0,0
1939,205469,0,0
1940,129957,1,0
1941,302210,1,1
1942,179492,0,1
1943,246938,1,1
1944,163584,0,0
1945,37940,1,0
1946,354050,0,0
1947,55609,1,1
1948,175901,1,0
1949,282708,1,0
1950,73074,1,1
1951,122997,0,0
1952,251148,0,1
1953,196866,1,1
1954,221321,0,0
1955,188926,1,0
1956,219700,0,0
1957,361875,0,0
1958,14456,0,0
1959,153182,0,0
1960,76615,0,0
1961,75522,0,0
1962,32410,1,1
1963,154178,1,1
1964,114471,0,1
1965,316046,1,1
1966,334639,0,0
1967,169211,0,0
1968,268041,0,0
1969,326510,0,0
1970,82480,0,0
1971,344481,1,1
1972,16549,0,0
1973,228989,1,0
1974,62201,1,0
1975,48830,1,0
1976,259275,0,0
1977,260881,0,0
1978,13754,1,1
1979,253011,0,0
1980,177081,0,0
1981,360006,1,1
1982,309240,1,0
1983,189707,0,1
1984,227753,1,1
1985,190487,0,0
1986,199638,0,0
1987,2664,1,1
1988,228763,0,0
1989,78091,1,1
1990,267374,0,0
1991,148332,1,1
1992,133938,0,1
1993,32648,1,0
1994,36411,0,1
1995,157058,1,1
1996,150666,0,0
1997,297424,1,1
1998,260848,0,0
1999,176873,0,0
2000,137442,1,0
2001,227488,0,0
2002,261379,0,0
2003,20191,0,0
2004,1788,1,1
2005,306063,1,0
2006,217744,1,1
2007,326780,0,0
2008,218047,1,0
2009,151167,0,0
2010,229005,1,1
2011,165084,0,0
2012,164789,1,1
2013,312564,0,1
2014,280519,1,1
2015,15795,1,0
2016,296308,0,0
2017,14047,0,0
2018,137932,0,0
2019,99403,1,1
2020,261024,1,1
2021,282292,0,0
2022,223174,1,0
2023,131871,1,1
2024,21886,1,1
2025,367018,0,0
2026,67868,1,1
2027,205488,1,1
2028,133055,0,1
2029,110239,0,1
2030,88276,0,0
2031,190012,1,0
2032,296465,0,0
2033,283922,0,0
2034,133389,0,0
2035,181591,0,0
2036,270936,0,1
2037,89934,0,0
2038,133471,1,1
2039,102638,0,1
2040,130413,0,0
2041,78530,1,1
2042,105185,0,1
2043,10671,1,1
2044,178148,1,1
2045,61127,0,0
2046,311007,1,1
2047,53244,1,1
2048,50602,1,1
2049,301388,1,1
2050,47750,0,0
2051,108392,0,0
2052,148343,1,1
2053,49605,1,1
2054,268099,1,1
2055,128191,0,0
2056,105842,0,0
2057,137976,1,1
2058,344721,1,0
2059,322365,1,1
2060,216687,0,0
2061,230076,0,0
2062,210608,1,1
2063,101192,0,0
2064,297896,0,1
2065,189630,1,1
2066,357348,0,1
2067,36050,1,1
2068,87517,0,1
2069,132297,1,1
2070,257548,1,1
2071,327236,1,1
2072,173515,1,1
2073,195236,0,0
2074,51727,1,0
2075,163567,1,1
2076,288827,0,0
2077,84050,1,1
2078,78240,1,0
2079,97848,1,1
2080,184681,0,0
2081,23936,1,1
2082,22680,1,1
2083,320517,1,1
2084,307940,0,0
2085,136333,0,0
2086,278489,0,0
2087,255195,0,0
2088,104605,1,1
2089,180365,0,0
2090,310477,0,0
2091,235967,1,1
2092,308370,0,0
2093,158914,0,0
2094,232437,0,1
2095,54279,1,1
2096,216765,1,1
2097,5336,1,1
2098,257493,0,0
2099,276669,1,1
2100,124824,0,1
2101,116639,0,1
2102,222802,1,1
2103,256383,1,0
2104,227343,0,1
2105,306815,0,0
2106,210409,0,0
2107,322187,1,1
2108,90162,0,1
2109,319425,0,0
2110,133378,0,0
2111,12623,1,1
2112,2019,0,0
2113,270926,0,0
2114,198331,0,1
2115,44841,1,1
2116,82509,1,1
2117,100405,1,1
2118,25609,1,0
2119,130094,0,0
2120,194660,1,0
2121,145638,0,0
2122,361059,1,0
2123,137859,0,0
2124,335299,0,0
2125,255943,0,0
2126,357576,0,0
2127,231080,1,0
2128,282832,0,0
2129,116605,1,1
2130,125226,0,0
2131,319619,1,1
2132,38408,0,0
2133,72470,1,0
2134,266736,0,0
2135,22163,0,0
2136,996,1,1
2137,210650,1,0
2138,228330,1,1
2139,179907,1,1
2140,212443,1,1
2141,299115,1,1
2142,180637,0,0
2143,5984,0,0
2144,138769,1,1
2145,234828,0,0
2146,198895,1,1
2147,106325,0,0
2148,85746,0,0
2149,16118,0,1
2150,194749,0,0
2151,346857,1,1
2152,332132,0,1
2153,312657,0,0
2154,256273,0,0
2155,107610,1,1
2156,240651,1,1
2157,202788,0,1
2158,123004,0,0
2159,122714,1,1
2160,29148,1,1
2161,111094,1,1
2162,222183,0,0
2163,60150,0,0
2164,336488,0,0
2165,364026,1,1
2166,190931,1,0
2167,301726,1,1
2168,161553,1,1
2169,159666,1,0
2170,349944,1,1
2171,57192,1,0
2172,282998,0,0
2173,313887,1,1
2174,198178,0,1
2175,281569,0,0
2176,58356,0,0
2177,23241,1,1
2178,323932,0,1
2179,170609,1,0
2180,168541,0,0
2181,218660,0,0
2182,292357,1,1
2183,118277,0,0
2184,146051,1,0
2185,255836,0,0
2186,198665,0,0
2187,22866,0,0
2188,103688,1,1
2189,122532,0,1
2190,303240,1,1
2191,63423,0,0
2192,197346,1,0
2193,1692,1,1
2194,336590,0,0
2195,14463,0,0
2196,45347,1,1
2197,179469,1,0
2198,290353,0,0
2199,11693,0,1
2200,344734,1,1
2201,336782,0,1
2202,300440,0,0
2203,3775,0,0
2204,177826,0,0
2205,159687,1,0
2206,132152,1,0
2207,63520,1,0
2208,118370,1,1
2209,321795,0,0
2210,220857,1,1
2211,269128,0,0
2212,245103,0,0
2213,268674,0,0
2214,290386,1,1
2215,229810,1,0
2216,315089,0,0
2217,170602,0,0
2218,145278,1,1
2219,306513,0,0
2220,206934,1,0
2221,197123,1,1
2222,326212,1,0
2223,251190,1,1
2224,276635,1,1
2225,320377,1,0
2226,301206,1,1
2227,350272,0,1
2228,14436,0,0
2229,152069,0,0
2230,305063,0,0
2231,351607,1,1
2232,348176,1,1
2233,356251,0,0
2234,290296,1,1
2235,263119,1,1
2236,308205,1,1
2237,19311,0,0
2238,16718,1,0
2239,273851,0,0
2240,281830,1,1
2241,371650,1,1
2242,351282,0,0
2243,31091,1,1
2244,295519,0,1
2245,282261,0,0
2246,14258,0,1
2247,245425,1,1
2248,245525,0,1
2249,213622,1,1
2250,67282,0,0
2251,173361,1,0
2252,719,1,1
2253,295370,1,1
2254,202833,0,0
2255,176112,1,1
2256,361224,1,1
2257,273601,1,1
2258,203419,1,1
2259,279838,0,0
2260,333210,0,0
2261,299319,1,1
2262,367301,1,0
2263,137399,1,0
2264,102936,1,1
2265,275550,0,0
2266,257795,0,1
2267,140482,1,1
2268,81021,0,0
2269,292799,0,0
2270,256869,0,1
2271,302367,0,1
2272,184791,1,1
2273,6981,1,0
2274,205323,1,1
2275,230890,0,0
2276,170495,1,1
2277,308569,1,1
2278,182403,1,1
2279,232068,1,1
2280,53629,1,1
2281,10709,1,1
2282,252012,1,1
2283,274953,1,1
2284,224528,0,0
2285,76450,1,0
2286,340869,0,0
2287,217173,1,1
2288,294299,0,0
2289,132334,0,0
2290,304186,1,1
2291,30470,1,0
2292,358489,0,0
2293,212585,0,0
2294,3045,0,0
2295,30080,1,1
2296,307484,1,1
2297,178338,1,1
2298,369180,0,0
2299,16555,1,1
2300,117128,1,0
2301,236203,1,1
2302,162662,1,1
2303,238968,0,0
2304,185108,1,1
2305,211581,1,1
2306,275578,1,1
2307,22623,1,1
2308,240641,0,0
2309,151783,0,0
2310,65505,0,0
2311,133230,0,0
2312,150341,1,1
2313,61583,0,0
2314,184823,1,1
2315,78915,0,0
2316,78304,1,0
2317,292021,0,0
2318,204827,1,1
2319,320767,0,0
2320,294675,0,0
2321,104787,0,0
2322,328627,0,0
2323,58452,1,1
2324,44214,1,1
2325,46841,1,0
2326,10158,0,0
2327,358493,1,0
2328,244257,0,0
2329,18931,0,0
2330,204903,1,1
2331,122047,1,1
2332,119910,1,1
2333,134059,0,0
2334,333931,0,1
2335,118132,1,1
2336,257046,0,0
2337,246689,1,0
2338,60794,1,1
2339,164140,1,1
2340,164630,1,1
2341,234636,0,0
2342,276264,0,0
2343,313802,1,1
2344,249595,0,0
2345,365037,1,1
2346,102082,0,0
2347,291689,1,1
2348,177990,0,0
2349,114222,1,1
2350,145556,1,1
2351,265643,1,0
2352,236355,0,1
2353,241053,0,1
2354,69071,0,1
2355,44186,1,1
2356,370944,0,0
2357,295129,0,0
2358,313880,0,0
2359,187016,1,1
2360,332427,1,0
2361,252709,0,0
2362,38153,1,1
2363,303070,0,0
2364,99262,0,0
2365,366649,0,0
2366,222344,0,0
2367,368633,1,1
2368,304352,0,1
2369,137557,0,1
2370,315451,0,0
2371,260306,0,0
2372,259812,1,1
2373,239828,0,0
2374,222206,1,1
2375,325075,1,1
2376,257863,0,0
2377,188361,0,0
2378,174734,0,1
2379,370859,0,0
2380,338332,0,0
2381,337595,0,0
2382,136991,0,0
2383,90552,1,1
2384,31644,0,1
2385,212892,1,1
2386,5444,0,0
2387,355852,1,1
2388,114998,0,1
2389,78731,0,1
2390,320945,1,0
2391,319304,0,0
2392,148469,1,1
2393,182902,0,0
2394,251364,1,0
2395,78395,0,0
2396,335029,1,0
2397,104673,1,1
2398,216385,1,1
2399,251988,0,0
2400,306270,0,1
2401,358578,1,1
2402,74662,1,1
2403,286570,1,0
2404,313476,0,0
2405,368774,0,0
2406,184897,0,1
2407,136293,0,0
2408,175621,1,0
2409,213209,0,0
2410,207082,0,1
2411,3052,0,0
2412,36472,1,1
2413,34172,0,0
2414,138596,0,0
2415,130510,0,0
2416,315493,0,1
2417,17092,1,1
2418,301078,1,1
2419,329542,0,0
2420,342855,0,0
2421,132408,1,0
2422,285897,1,1
2423,222216,0,0
2424,363306,0,0
2425,96392,0,0
2426,301928,0,0
2427,1897,0,0
2428,20136,0,1
2429,146570,1,1
2430,301507,1,1
2431,87660,1,1
2432,210490,1,0
2433,83453,1,0
2434,284909,0,1
2435,111554,0,1
2436,17074,0,0
2437,51317,1,1
2438,228550,1,0
2439,54451,0,1
2440,51673,0,1
2441,37875,0,1
2442,230096,0,0
2443,60491,1,1
2444,241323,1,0
2445,172383,1,0
2446,292547,0,0
2447,225931,1,0
2448,18205,0,1
2449,104364,1,1
2450,348625,0,0
2451,277217,0,0
2452,177087,0,0
2453,193357,1,0
2454,187210,1,1
2455,75665,1,1
2456,172469,1,1
2457,282546,0,0
2458,204285,0,1
2459,33096,0,0
2460,176219,0,0
2461,154201,1,1
2462,213012,1,1
2463,90696,1,0
2464,305386,1,1
2465,167645,0,0
2466,8074,1,1
2467,340337,0,1
2468,314140,1,1
2469,287706,0,0
2470,307866,1,1
2471,286293,0,0
2472,289780,1,1
2473,372015,0,0
2474,91168,0,0
2475,203408,1,1
2476,208158,1,0
2477,28801,1,0
2478,10251,1,1
2479,55796,1,1
2480,336391,1,1
2481,172185,1,0
2482,313227,1,1
2483,206529,1,1
2484,160365,1,1
2485,131537,0,0
2486,112869,0,0
2487,91928,0,0
2488,11691,0,0
2489,245760,0,1
2490,87141,1,0
2491,29084,0,0
2492,293508,0,0
2493,12785,1,1
2494,296819,1,1
2495,227007,0,0
2496,128413,0,0
2497,161539,1,1
2498,100632,1,1
2499,219137,0,1
2500,125696,1,1
2501,52751,1,1
2502,350971,0,1
2503,169678,0,0
2504,185279,0,0
2505,122452,1,1
2506,77316,0,1
2507,259594,1,1
2508,24428,0,0
2509,84955,1,1
2510,124480,1,0
2511,325873,1,1
2512,235431,0,0
2513,236670,0,0
2514,109905,1,0
2515,187462,0,0
2516,186726,1,1
2517,12486,1,0
2518,129678,1,1
2519,213360,1,1
2520,3989,1,1
2521,8686,0,0
2522,233785,1,1
2523,171410,1,1
2524,352315,0,0
2525,117893,1,0
2526,44403,1,1
2527,276543,0,0
2528,214315,0,0
2529,244124,0,0
2530,523,1,1
2531,98057,0,1
2532,139235,1,1
2533,243640,1,1
2534,150687,0,0
2535,285669,0,0
2536,313223,0,0
2537,122269,0,0
2538,244601,0,0
2539,357875,1,1
2540,209355,1,0
2541,305022,1,0
2542,45206,1,1
2543,138444,1,0
2544,62429,0,0
2545,25742,1,0
2546,63919,0,0
2547,116523,0,0
2548,237522,1,1
2549,244515,1,1
2550,194988,1,1
2551,373141,0,0
2552,304364,1,1
2553,107744,1,0
2554,242588,0,0
2555,277627,1,1
2556,191375,1,1
2557,278986,0,0
2558,155590,1,0
2559,195398,1,1
2560,336530,1,1
2561,231956,1,1
2562,370656,0,0
2563,132487,1,1
2564,153911,1,1
2565,115164,0,1
2566,133224,0,0
2567,183279,0,0
2568,325164,1,1
2569,267649,0,0
2570,168917,0,0
2571,144987,0,0
2572,52543,0,0
2573,257824,0,0
2574,237123,1,1
2575,239093,0,0
2576,321637,1,1
2577,247073,0,0
2578,82310,1,1
2579,131939,1,1
2580,106500,0,0
2581,110124,1,0
2582,82088,0,0
2583,144347,0,0
2584,112057,0,0
2585,235039,0,0
2586,338894,1,1
2587,40324,1,1
2588,231634,1,1
2589,320687,0,0
2590,277617,1,0
2591,278010,1,1
2592,300535,0,0
2593,143036,1,1
2594,32883,1,1
2595,262682,0,0
2596,108153,1,1
2597,100779,1,1
2598,184619,0,0
2599,185895,0,0
2600,57451,0,0
2601,220416,0,0
2602,213771,0,0
2603,132066,0,0
2604,111965,1,1
2605,368786,1,1
2606,317212,1,0
2607,114662,1,1
2608,291852,0,1
2609,154790,1,0
2610,173050,1,0
2611,207029,1,0
2612,9735,1,1
2613,278200,0,0
2614,283344,1,1
2615,299668,0,0
2616,10301,1,1
2617,359986,0,1
2618,348136,0,0
2619,310982,1,0
2620,364910,1,1
2621,298458,0,0
2622,5417,1,0
2623,146487,1,0
2624,327558,1,1
2625,130294,1,0
2626,89431,0,0
2627,236764,0,1
2628,262846,1,1
2629,83943,0,0
2630,149706,1,0
2631,123858,1,1
2632,343884,0,0
2633,40119,1,1
2634,220014,1,1
2635,199186,1,1
2636,268101,1,1
2637,4344,1,0
2638,185184,0,0
2639,349042,0,0
2640,103913,0,0
2641,157988,1,1
2642,266096,1,0
2643,247143,0,0
2644,247179,1,1
2645,168800,0,0
2646,111381,0,0
2647,264779,0,0
2648,353552,0,0
2649,144083,1,1
2650,166477,0,0
2651,211539,0,0
2652,208706,1,1
2653,30960,1,1
2654,156337,1,1
2655,223151,0,0
2656,360449,0,0
2657,90555,0,0
2658,124675,0,0
2659,149721,1,1
2660,180654,1,0
2661,57091,0,0
2662,144847,0,0
2663,170370,1,1
2664,357298,1,1
2665,292342,0,0
2666,208898,0,0
2667,31101,0,0
2668,295888,1,0
2669,288975,1,1
2670,232480,1,1
2671,235057,0,0
2672,195796,1,1
2673,286457,0,0
2674,182319,0,0
2675,165451,1,1
2676,366793,1,1
2677,148862,0,0
2678,123427,0,0
2679,343907,0,0
2680,170505,0,1
2681,240209,1,1
2682,360025,0,0
2683,165835,1,1
2684,93523,0,0
2685,230508,1,1
2686,368876,0,0
2687,109338,0,0
2688,189995,1,0
2689,182780,1,1
2690,260268,0,0
2691,177770,0,1
2692,21702,0,0
2693,122347,0,0
2694,220099,1,1
2695,252656,0,0
2696,128593,1,1
2697,140195,1,0
2698,10754,1,0
2699,153445,0,0
2700,10442,1,0
2701,303849,1,1
2702,294457,0,0
2703,359226,0,0
2704,70160,1,0
2705,186132,1,1
2706,64833,0,0
2707,102964,0,0
2708,367392,0,0
2709,300860,1,1
2710,65792,1,0
2711,261457,0,0
2712,353679,1,1
2713,343479,1,1
2714,354617,0,1
2715,101747,1,1
2716,184391,0,0
2717,226787,1,1
2718,231923,1,1
2719,259430,1,1
2720,298582,0,0
2721,154008,0,0
2722,186793,1,0
2723,61925,1,1
2724,107239,0,0
2725,27099,0,0
2726,113199,0,0
2727,287594,0,1
2728,148855,0,0
2729,39469,1,1
2730,186648,0,0
2731,147782,1,1
2732,49505,1,0
2733,2113,0,1
2734,218527,1,1
2735,330513,1,1
2736,129372,0,1
2737,215226,0,0
2738,258143,1,1
2739,101709,1,0
2740,208419,0,1
2741,182288,0,0
2742,256453,0,0
2743,61372,0,1
2744,343197,1,1
2745,27782,0,0
2746,276219,0,1
2747,21226,1,0
2748,366797,0,0
2749,109519,0,0
2750,138146,0,0
2751,307255,0,0
2752,301769,1,1
2753,71224,0,1
2754,41333,1,1
2755,206909,1,1
2756,189003,0,0
2757,304138,1,1
2758,36863,0,0
2759,44246,1,1
2760,351698,0,1
2761,6888,0,0
2762,81692,1,1
2763,310972,1,1
2764,257042,1,1
2765,291893,0,0
2766,73588,1,1
2767,336829,1,1
2768,172201,0,0
2769,298328,0,1
2770,336722,0,0
2771,62612,1,1
2772,307491,1,0
2773,324169,0,0
2774,234489,1,1
2775,212938,1,1
2776,13893,0,0
2777,18895,0,1
2778,325246,1,1
2779,126243,0,0
2780,44384,0,0
2781,240824,1,1
2782,327284,1,1
2783,76574,1,0
2784,253871,1,1
2785,264152,1,1
2786,152178,0,1
2787,297372,0,0
2788,256777,0,0
2789,38116,0,0
2790,172152,1,0
2791,337756,0,0
2792,284776,1,1
2793,318030,1,1
2794,46909,1,0
2795,322193,0,0
2796,196386,1,0
2797,11122,0,0
2798,41071,0,1
2799,276585,1,1
2800,219418,1,0
2801,5008,1,0
2802,262814,0,0
2803,344535,1,1
2804,125976,1,0
2805,73798,1,1
2806,98833,1,1
2807,283250,0,0
2808,53419,0,0
2809,79199,0,0
2810,169302,1,0
2811,84317,0,0
2812,272043,0,0
2813,171336,1,1
2814,295668,1,1
2815,349496,1,1
2816,210745,1,0
2817,182887,1,1
2818,360393,1,1
2819,278391,1,1
2820,84766,1,1
2821,261922,0,0
2822,88813,1,1
2823,364648,1,0
2824,301933,1,1
2825,230167,1,0
2826,223726,0,1
2827,54028,1,1
2828,269085,1,0
2829,139388,0,0
2830,113445,1,1
2831,203171,1,0
2832,160860,0,0
2833,155069,0,1
2834,32032,1,1
2835,207798,1,0
2836,118128,1,1
2837,157284,0,0
2838,198725,1,1
2839,180933,1,0
2840,259579,0,0
2841,91901,0,0
2842,272192,1,1
2843,248068,1,1
2844,115182,0,1
2845,331817,1,0
2846,57018,1,1
2847,254188,1,1
2848,73531,1,0
2849,197729,0,0
2850,344437,0,0
2851,244700,0,0
2852,313764,0,0
2853,12600,0,0
2854,266452,0,0
2855,338038,1,0
2856,236955,0,1
2857,177742,1,1
2858,153082,0,0
2859,314475,1,1
2860,149196,0,0
2861,314091,1,1
2862,116136,0,0
2863,86992,1,1
2864,335466,0,1
2865,295551,0,0
2866,259494,0,0
2867,51437,1,1
2868,56115,0,0
2869,225464,1,0
2870,314966,0,0
2871,221230,0,0
2872,177342,0,0
2873,267259,0,0
2874,195551,0,0
2875,326684,0,0
2876,82805,1,1
2877,92104,1,1
2878,272995,1,0
2879,292051,0,0
2880,135839,1,1
2881,246549,0,0
2882,150945,1,1
2883,129912,0,0
2884,175199,0,1
2885,124433,0,0
2886,74120,1,1
2887,295308,0,0
2888,231879,1,1
2889,349280,0,0
2890,133680,0,0
2891,130934,0,0
2892,30748,0,0
2893,335905,0,0
2894,264643,0,0
2895,351329,0,0
