,user
4888,291055
4889,55290
4890,149471
4897,223015
4898,274945
4900,124792
4903,91516
4904,114924
4908,69352
4910,291751
4911,99330
4913,24922
4916,186032
4922,71870
4924,315671
4926,30822
4932,239860
4934,74488
4935,301143
4936,161920
4937,213229
4941,305191
4947,77904
4952,42555
4953,259257
4955,346548
4956,59667
4957,108643
4962,250927
4963,152681
4968,98502
4970,12843
4971,200767
4973,286457
4978,235460
4979,152887
4980,71721
4985,177314
4988,12784
4989,327058
4991,349912
4993,339807
5000,53885
5004,365498
5005,75369
5006,306967
5007,325633
5008,81687
5010,223082
5011,38636
5013,184528
5016,154207
5021,180974
5022,215089
5027,249600
5029,191874
5032,357006
5034,306786
5036,218771
5037,14210
5038,91821
5039,288232
5041,99516
5042,33444
5043,237252
5045,278909
5046,62270
5050,130868
5056,307092
5058,190897
5059,177394
5060,60549
5064,126890
5066,185127
5070,246823
5071,178335
5074,343447
5076,224409
5077,117598
5080,252131
5082,82675
5085,370155
5086,357654
5088,276260
5090,234024
5091,29629
5093,198331
5095,318369
5096,275142
5097,339743
5098,340841
5099,349295
5100,357922
5101,151446
5104,45640
5105,140152
5108,291494
5109,26912
5111,138488
5112,161498
5113,251909
5114,154700
5117,159044
5118,3045
5120,173638
5121,13274
5122,259881
5123,95490
5125,288517
5126,210331
5127,145511
5128,67373
5130,94831
5135,32129
5136,13389
5137,153657
5139,93877
5140,301324
5141,233040
5144,66045
5145,181934
5146,348059
5147,4796
5148,63176
5150,33621
5151,44664
5152,189417
5153,197242
5154,269391
5156,163235
5157,294500
5161,339486
5162,221568
5167,92039
5168,276883
5174,103021
5175,176505
5176,13428
5178,336492
5179,121599
5181,283323
5184,188671
5186,367018
5187,258575
5189,3052
5192,127554
5193,260242
5194,147889
5195,190347
5197,342578
5199,358462
5201,151008
5204,111876
5205,294921
5207,353132
5208,94314
5211,69535
5212,195532
5216,140727
5217,103387
5218,182692
5219,246483
5221,260051
5224,237748
5225,315090
5226,12384
5227,305063
5228,124344
5230,337756
5231,128457
5232,63356
5234,181824
5236,118395
5237,83485
5238,253029
5241,157846
5242,209190
5243,242848
5244,351730
5246,251739
5247,52356
5250,247901
5251,357992
5252,286990
5255,264779
5257,340930
5258,735
5261,256251
5262,206719
5263,93381
5265,204976
5266,66861
5267,220137
5268,174162
5270,237498
5271,233906
5273,121437
5274,39552
5275,115728
5277,27008
5278,296721
5280,27315
5281,148799
5282,333573
5284,177150
5285,47063
5288,369679
5291,21664
5292,64230
5293,58334
5296,303140
5298,142962
5299,185890
5300,279844
5301,280790
5303,25181
5307,117297
5308,280404
5314,159536
5315,77557
5317,271590
5318,363028
5320,14830
5321,141035
5324,4524
5328,27035
5329,322169
5332,83313
5337,190732
5338,251535
5339,198963
5340,125611
5341,225887
5342,318931
5344,21076
5345,73512
5348,363228
5352,111491
5354,20359
5355,219014
5357,324101
5361,261613
5363,98238
5364,207359
5367,21270
5368,175959
5369,124683
5371,7884
5372,122402
5373,238245
5376,7062
5378,93005
5380,196562
5381,215615
5384,14825
5386,13893
5387,369347
5391,291505
5392,260237
5393,165535
5397,16401
5403,368400
5405,355604
5408,187356
5409,38251
5415,103759
5417,188783
5418,200602
5420,223943
5421,256537
5422,216889
5423,339571
5426,311196
5427,165683
5428,268659
5429,339052
5430,16396
5431,225533
5434,2917
5436,192657
5437,134059
5439,160677
5442,160653
5443,76504
5445,94657
5446,136386
5447,343872
5448,135321
5449,325978
5450,112310
5452,347837
5458,191710
5459,305856
5460,262419
5465,5067
5467,329988
5468,140195
5473,285812
5475,20875
5476,48858
5477,243432
5481,3923
5482,39993
5483,90706
5486,250737
5489,139096
5490,190022
5491,212314
5492,330901
5496,235020
5498,266964
5499,93498
5502,113633
5505,321945
5506,214172
5507,363719
5508,149370
5512,102878
5513,133680
5519,142795
5520,310820
5521,22195
5525,146613
5526,161748
5527,322290
5528,366788
5530,193712
5531,136334
5534,172698
5537,105307
5540,61893
5543,360265
5546,304554
5547,356988
5548,360938
5549,311334
5550,42743
5554,190393
5555,46427
5558,365141
5560,79325
5561,134026
5562,60105
5564,145282
5566,112726
5569,160477
5571,221595
5573,202742
5574,138313
5576,89739
5580,261297
5581,99793
5582,87052
5583,34876
5584,200805
5585,106724
5586,293860
5587,250707
5589,87647
5592,133463
5597,282604
5601,38836
5602,32381
5604,147341
5605,57484
5606,339250
5609,202434
5613,268953
5617,173079
5618,106839
5619,81359
5621,144279
5622,131587
5623,204816
5624,62201
5627,365619
5628,38300
5631,311403
5633,307423
5634,82287
5641,90373
5643,279774
5646,171087
5647,269107
5648,67105
5650,126220
5656,185005
5657,287188
5659,260886
5660,10037
5661,231825
5662,365162
5665,223174
5666,340928
5667,256672
5669,286096
5670,157495
5671,371086
5674,58293
5675,90785
5676,20641
5682,196361
5684,4484
5685,158686
5686,10819
5691,119700
5693,280345
5698,47034
5700,35735
5701,350714
5702,307857
5703,59245
5704,58048
5708,120708
5710,83884
5711,260405
5712,211648
5714,180914
5719,310208
5721,331140
5722,94935
5724,38802
5727,178928
5728,274523
5729,256934
5733,163773
5734,166357
5738,270111
5740,354613
5742,162347
5743,94334
5744,71113
5747,48220
5748,152722
5750,209647
5751,254014
5752,137326
5754,303801
5758,310914
5759,171833
5761,224644
5763,237527
5764,41979
5768,85472
5778,199813
5783,208646
5788,319825
5792,201086
5794,125226
5796,69027
5797,310165
5798,135104
5800,335726
5803,346437
5804,87526
5805,323293
5811,65522
5812,205913
5815,183236
5816,144649
5817,77574
5822,47131
5825,201122
5826,313696
5828,313261
5829,119773
5830,52712
5831,355603
5833,298227
5842,199071
5843,300691
5845,155515
5848,52434
5849,354270
5851,44184
5855,130911
5856,209989
5859,318801
5865,59537
5867,279732
5868,80043
5870,242110
5872,42597
5873,285672
5874,217219
5875,325256
5876,216544
5878,127430
5879,334312
5883,363813
5889,346565
5891,342507
5893,200453
5895,196704
5899,360624
5903,156608
5904,123120
5905,284707
5908,207397
5912,321764
5915,37500
5917,97905
5918,87492
5925,12003
5926,52280
5927,9354
5928,148772
5929,172260
5931,28896
5932,198850
5934,106379
5935,120183
5939,130674
5947,5415
5949,303109
5951,180180
5952,34220
5956,170104
5957,255922
5961,53636
5962,310237
5963,203351
5966,183071
5967,271521
5968,228227
5971,116271
5974,79999
5975,85880
5980,322109
5985,83896
5986,312177
5988,193044
5989,101847
5990,207772
5992,280321
5993,259648
5994,165084
5999,344437
6000,86847
6001,262740
6003,336401
6004,240762
6008,230554
6010,204678
6011,359851
6012,230516
6014,342428
6015,311837
6016,192669
6018,271321
6019,25323
6020,21336
6021,114279
6022,253312
6023,121083
6024,326348
6027,145705
6028,258668
6029,91773
6030,201649
6031,166857
6032,74751
6035,198859
6037,3228
6038,17496
6039,77998
6043,178658
6045,14435
6046,49771
6047,69322
6048,211210
6050,278148
6051,48189
6053,50307
6055,276889
6056,348225
6057,192595
6058,156112
6059,256860
6061,197134
6062,34264
6064,295304
6065,341395
6070,246002
6074,325016
6075,333842
6076,223819
6079,111848
6081,370011
6082,106431
6084,118786
6087,19122
6088,319063
6089,272988
6090,36572
6095,338261
6096,69865
6097,47208
6098,77947
6100,294833
6101,71102
6102,64916
6104,200745
6105,85725
6109,340071
6110,245103
6113,55854
6115,124044
6116,46947
6117,370716
6119,104633
6120,31385
6121,368296
6122,94082
6123,348383
6125,355306
6126,362102
6130,228411
6134,189775
6135,362298
6136,335939
6137,223358
6138,318511
6139,265382
6140,175479
6141,352707
6144,5244
6145,35498
6146,166082
6147,100144
6149,341955
6151,175058
6154,84468
6155,110849
6159,154040
6160,157639
6161,259163
6164,47690
6165,11602
6167,316134
6168,138798
6169,307056
6173,133403
6177,13909
6178,26904
6181,216171
6184,255352
6185,110936
6187,247553
6188,304998
6193,355688
6195,109748
6198,357407
6199,16138
6201,72616
6204,53720
6206,116289
6209,130066
6211,348238
6212,298328
6215,179495
6219,132141
6220,135668
6221,112164
6223,134001
6224,295649
6225,54887
6226,368013
6229,287977
6230,84725
6232,114108
6235,299451
6238,101938
6239,292185
6243,210745
6245,148033
6246,269415
6247,314317
6248,219352
6249,348632
6250,121621
6252,147878
6265,342705
6266,198528
6268,371644
6272,222699
6277,169731
6278,289716
6279,346832
6283,263105
6285,7698
6288,204701
6294,360018
6298,199099
6300,276584
6304,144981
6305,145890
6309,173164
6310,134397
6311,60444
6312,172321
6313,266017
6314,253377
6317,79715
6318,60773
6319,371269
6324,337705
6326,177730
6328,285321
6330,144866
6333,187199
6334,156099
6340,278901
6342,32195
6343,138960
6346,160098
6349,257144
6351,229828
6353,337392
6354,226081
6356,64023
6362,137305
6364,249579
6365,257684
6366,331845
6367,11698
6368,160241
6371,83193
6372,144632
6374,160663
6375,19394
6377,354765
6378,357317
6382,265635
6384,132108
6388,185453
6390,65322
6393,213772
6394,83124
6395,193895
6396,366494
6397,318193
6399,179462
6406,237541
6411,22718
6412,275252
6414,303971
6421,278389
6422,104314
6423,255012
6425,245701
6427,345411
6428,115169
6429,76159
6430,48707
6435,294149
6437,210070
6438,60015
6440,90836
6441,72783
6442,170820
6451,70947
6453,143130
6459,244669
6460,244681
6461,92976
6462,239371
6465,2516
6466,358584
6468,344963
6469,65394
6471,215461
6474,339471
6475,297093
6476,92805
6479,292342
6480,16824
6483,100032
6484,127424
6486,258638
6487,45125
6489,316955
6490,198553
6494,219947
6497,264992
6498,183331
6505,228506
6507,213276
6509,18213
6510,361007
6514,182695
6516,249060
6518,184281
6520,72620
6524,112196
6525,21612
6527,185599
6528,370448
6529,92905
6534,209686
6536,268419
6537,114731
6538,204456
6543,195734
6544,242194
6545,25078
6546,43960
6547,204677
6548,184643
6550,1649
6557,306520
6559,292507
6560,220659
6561,18456
6564,196201
6567,77454
6569,210280
6571,339773
6573,22433
6574,4841
6577,356401
6578,161835
6579,69975
6580,112753
6582,149788
6584,361278
6585,287735
6588,296503
6591,76492
6592,54956
6593,173971
6596,125537
6597,296390
6598,37892
6600,94043
6606,230263
6613,335702
6614,96565
6615,44457
6616,75340
6617,122475
6619,361336
6620,16433
6622,198573
6623,74673
6625,262540
6628,251127
6629,341989
6630,78368
6631,343766
6632,143133
6633,211344
6634,164307
6635,78740
6636,343742
6637,319292
6644,359143
6646,29596
6648,367979
6649,15497
6650,66419
6652,98394
6653,158309
6654,58121
6656,330523
6660,231248
6662,15845
6667,31164
6669,200372
6671,214470
6673,160271
6674,352139
6675,124220
6677,74385
6679,238887
6681,283820
6686,71448
6688,366208
6693,327849
6696,74999
6698,236035
6699,128127
6701,39359
6703,316001
6704,371841
6707,180189
6708,202535
6709,74542
6710,133521
6712,151370
6713,281139
6714,332353
6715,244385
6716,73100
6717,120265
6718,340823
6719,176489
6721,122944
6722,153628
6732,178401
6734,115863
6736,354735
6737,329516
6738,161642
6739,370612
6740,167020
6741,42439
6742,27619
6743,38805
6745,330218
6746,190926
6748,347521
6750,304024
6751,183815
6752,182178
6753,114432
6754,143671
6756,149195
6759,358873
6761,208073
6762,35348
6765,36647
6766,306628
6768,240329
6769,360652
6771,320471
6773,142930
6774,69756
6776,5807
6777,34297
6778,78781
6780,9942
6781,280440
6782,129874
6787,304349
6790,159010
6797,359783
6799,32997
6800,168089
6804,12164
6805,167748
6806,197618
6808,128125
6809,96956
6810,123947
6814,53035
6817,178493
6819,152083
6820,70054
6821,253426
6823,63762
6824,22386
6825,366906
6826,297080
6831,51053
6833,296750
6838,79305
6841,87574
6844,279329
6845,32561
6847,142440
6849,12190
6850,371447
6851,14974
6852,114536
6855,49198
6856,159602
6858,334205
6859,307627
6863,315116
6864,284274
6865,150833
6866,325888
6867,216345
6871,65611
6872,114117
6873,95889
6875,101736
6876,250654
6878,228938
6879,313573
6881,367418
6882,103536
6884,245957
6888,67954
6890,356963
6891,296537
6892,62431
6893,164569
6896,9919
6897,67374
6901,36338
6903,219112
6904,127687
6905,293685
6906,9440
6907,285716
6908,236410
6909,163378
6914,214366
6917,98566
6918,125553
6922,84743
6925,125591
6926,371749
6932,323017
6934,157837
6937,261047
6938,107168
6940,249161
6941,77908
6942,15354
6943,260475
6946,219658
6948,268713
6950,110718
6951,234380
6952,318063
6953,246866
6957,18488
6958,117653
6959,217843
6960,205781
6962,109222
6963,7854
6966,262325
6967,18393
6968,187404
6970,154772
6971,113441
6973,162146
6974,216599
6976,894
6977,226284
6978,54254
6979,275739
6981,137520
6982,82503
6983,158727
6984,342983
6985,361392
6990,213627
6995,3339
6996,360797
6997,45923
7000,325979
7001,52373
7002,143871
7004,252196
7005,171890
7006,355028
7007,213464
7008,150849
7009,339070
7010,191397
7011,7139
7015,199845
7020,211879
7022,173832
7025,298718
7027,17263
7030,81287
7031,229500
7034,294895
7036,11777
7037,155782
7038,108321
7040,305452
7042,69882
7043,113368
7045,111475
7048,183737
7049,279801
7050,285967
7052,174571
7054,54643
7055,327472
7056,355925
7058,36303
7065,143148
7069,57877
7071,263669
7074,120446
7076,57175
7078,329381
7079,372502
7082,129912
7083,332533
7085,258186
7089,44972
7090,303797
7092,96918
7093,319319
7095,234970
7096,318327
7097,198137
7098,172164
7099,150048
7101,360630
7102,113112
7105,89093
7106,62365
7108,86254
7110,47704
7111,309069
7112,186014
7114,357809
7115,56339
7118,240134
7119,97777
7122,208354
7125,98915
7126,289649
7127,260329
7129,313441
7130,72510
7131,297970
7132,316338
7133,301492
7135,336569
7137,163067
7139,77818
7142,275992
7144,103244
7147,274833
7148,81015
7153,261351
7156,254415
7157,146705
7158,281625
7159,9690
7160,118424
7161,7990
7162,249503
7165,174576
7169,280056
7171,316727
7172,28236
7173,168898
7174,129110
7175,368549
7176,49291
7178,251292
7179,171010
7180,55373
7182,71958
7184,49781
7185,35667
7186,222589
7187,168397
7188,371583
7190,344785
7191,285276
7195,331707
7197,321145
7198,81058
7199,297336
7201,87994
7202,231095
7203,207966
7205,130878
7206,88488
7207,32175
7212,351671
7213,141640
7214,121849
7215,315367
7216,300278
7217,306513
7218,33911
7220,165492
7221,351852
7223,117343
7226,262628
7231,20455
7233,262732
7236,65901
7238,147702
7240,103274
7241,262986
7246,310011
7250,196473
7251,325852
7252,204086
7253,297297
7255,72255
7257,112555
7258,182373
7260,111630
7262,204156
7265,361374
7267,370899
7269,86191
7270,231201
7271,48222
7273,46469
7281,110762
7284,141364
7287,88148
7288,29489
7289,74502
7290,265351
7292,248379
7293,199215
7294,168254
7298,238023
7299,160986
7300,88904
7303,2707
7308,69650
7309,104081
7312,205793
7313,196298
7315,112445
7316,86482
7317,236513
7318,226240
7319,44903
7320,76466
7324,27174
7327,234405
7331,138896
7332,264463
7336,181112
7337,245112
7338,28541
7340,211979
7345,161022
7346,172393
7348,353834
7350,286867
7351,355694
7357,250642
7359,243688
7363,183903
7364,261753
7369,272200
7370,67028
7373,49649
7374,340440
7375,208274
7376,74044
7378,86943
7382,317075
7385,241998
7386,17754
7389,119465
7390,297562
7392,152912
7393,86156
7396,278750
7397,359608
7399,341601
7400,197508
7401,141594
7407,363760
7408,225693
7409,87803
7410,75537
7414,270495
7415,286530
7416,132684
7421,138968
7422,53319
7424,242625
7425,351009
7428,303606
7430,5453
7431,32386
7432,339610
7436,223220
7438,339828
7442,63650
7445,21243
7446,127357
7447,251825
7448,295313
7449,99833
7452,362377
7453,96542
7456,83378
7457,88183
7458,41471
7460,256347
7464,177592
7465,56536
7469,110862
7472,2006
7474,94231
7476,370516
7478,88310
7479,136089
7480,277372
7481,263416
7483,63421
7484,134389
7487,42510
7493,253649
7495,292820
7496,341271
7498,207136
7500,201722
7501,187534
7502,271798
7505,314256
7507,63447
7509,327550
7510,192780
7512,192382
7513,98590
7514,148008
7515,253851
7519,269507
7520,116508
7521,317247
7522,200113
7529,126334
7533,16355
7535,270903
7536,84236
7537,12997
7538,254099
7540,132356
7541,323291
7543,337193
7551,147080
7552,36424
7554,126563
7555,153281
7557,299712
7558,302867
7559,287605
7560,30444
7561,93934
7566,235246
7568,128757
7570,283181
7571,168603
7574,28174
7577,270455
7578,266464
7580,209041
7582,14124
7584,115223
7587,232142
7589,235349
7590,160231
7591,198004
7592,261603
7593,294974
7596,174451
7598,295954
7600,120869
7602,120671
7603,362786
7604,104560
7610,324034
7611,278218
7613,218014
7616,223191
7617,336572
7618,188268
7619,91920
7621,62536
7623,324468
7626,325955
7627,203039
7629,312542
7631,193475
7632,40691
7633,286668
7634,168629
7636,285656
7637,316931
7641,228347
7643,2068
7644,214943
7645,29513
7646,84940
7647,193336
7650,251740
7658,190227
7660,158741
7664,214657
7665,327663
7666,326299
7674,369625
7675,360892
7676,118694
7677,192137
7679,206680
7683,99132
7684,327925
7689,124308
7690,246974
7691,88365
7692,295236
7696,156793
7697,218851
7698,28004
7699,15085
7700,109387
7701,358804
7705,339149
7706,50731
7707,181528
7708,192368
7709,29641
7710,365221
7711,156222
7712,222701
7716,155583
7718,165247
7721,232497
7722,172299
7724,178019
7726,229663
7728,127729
7729,147705
7733,113036
7740,61632
7743,77620
7744,259470
7745,47282
7747,196250
7748,108547
7750,225368
7753,215302
7754,180812
7756,162457
7759,29686
7760,68698
7763,190354
7764,279609
7765,291700
7770,82156
7773,80871
7775,9450
7776,119118
7777,261543
7782,153354
7783,314850
7784,300631
7785,26564
7789,203543
7790,72728
7794,320019
7795,306284
7796,224815
7798,155601
7799,170316
7801,43947
7802,341920
7805,63141
7808,339945
7809,311081
7810,351958
7811,126046
7818,243148
7820,309746
7822,177125
7823,361939
7826,86603
7827,23335
7830,216141
7831,138774
7834,252574
7837,198195
7838,175753
7840,45698
7841,198636
7843,298788
7844,51259
7846,91464
7848,103550
7853,31702
7855,252625
7858,48978
7859,294914
7864,368911
7865,92296
7867,3886
7869,325846
7870,122119
7872,262679
7873,155151
7874,234872
7875,293230
7880,262109
7881,200932
7886,320435
7889,136293
7890,321181
7893,269080
7895,236134
7896,56150
7900,343052
7902,95912
7904,27097
7905,214001
7907,136271
7910,61571
7912,120442
7916,160605
7919,90394
7920,135211
7922,32244
7923,105574
7927,250651
7928,216483
7929,200696
7935,109403
7936,280377
7937,231057
7939,137135
7940,285454
7941,346146
7942,92419
7943,74466
7944,93888
7946,52663
7949,185279
7950,346607
7953,364284
7956,296385
7957,65017
7958,34636
7959,275160
7966,181523
7967,295637
7970,150876
7972,276550
7974,209122
7976,356043
7977,142981
7978,350153
7979,122735
7980,159316
7981,285413
7983,126243
7984,58148
7991,13525
7995,222216
7996,242604
7997,162619
7998,119576
7999,179538
8001,318280
8005,308226
8006,312432
8008,268863
8009,75020
8010,253926
8011,116643
8014,123855
8017,237150
8018,20660
8019,217276
8020,66117
8022,201588
8023,224692
8024,108197
8025,101151
8027,78088
8028,84302
8030,261268
8031,17587
8037,52779
8039,316154
8041,141891
8042,79472
8043,117302
8047,214206
8048,289219
8050,192927
8051,351327
8052,47562
8053,21592
8054,301204
8058,226748
8059,304340
8062,169459
8067,79407
8069,234349
8071,9198
8072,50930
8073,76262
8075,319491
8084,328957
8086,7532
8088,18848
8089,205970
8090,308275
8092,328122
8096,249595
8099,244788
8101,152168
8102,372597
8103,190883
8107,273085
8108,346463
8109,302823
8112,15154
8113,74139
8116,13135
8118,209036
8119,188343
8121,48904
8124,195615
8128,163938
8129,262710
8130,348812
8133,108899
8135,266601
8138,86570
8140,263629
8142,99737
8143,228550
8144,87453
8149,220838
8151,250710
8153,171910
8155,257243
8156,319767
8157,362325
8160,103024
8161,156272
8162,247548
8166,373529
8168,174426
8171,358626
8175,106123
8176,223278
8178,253922
8179,307660
8180,96347
8181,348184
8183,273857
8185,41754
8191,75902
8193,274740
8194,130004
8197,335866
8200,9040
8203,269224
8204,82681
8205,178527
8208,120301
8211,353065
8212,244796
8213,289041
8216,76374
8217,172087
8218,41838
8219,49201
8222,338631
8223,65564
8224,182002
8226,43647
8228,232458
8229,79241
8230,272225
8232,132827
8235,38439
8236,160462
8237,46841
8238,35367
8240,241299
8242,243467
8246,351780
8248,95066
8249,323038
8251,151231
8252,285163
8253,136828
8254,171240
8260,108328
8262,142358
8263,44460
8264,24006
8266,67911
8269,183750
8270,17435
8272,150295
8273,87303
8275,72773
8281,239462
8283,38530
8284,68366
8285,308796
8288,218616
8289,251028
8290,134222
8291,359291
8293,314477
8294,27169
8295,313279
8298,358980
8305,271081
8308,120490
8311,28076
8313,350470
8314,213972
8315,221978
8316,277697
8318,22611
8321,156219
8322,64508
8323,29512
8324,198472
8325,69785
8327,167330
8328,272715
8330,353142
8333,287895
8337,181322
8338,239972
8339,241209
8341,226812
8344,218981
8347,41189
8350,147004
8351,299303
8352,189213
8353,279372
8357,211841
8358,43969
8361,343874
8363,30134
8366,78323
8369,151360
8370,307730
8371,190975
8372,23777
8376,74583
8380,761
8381,124126
8382,23124
8384,371267
8385,311114
8386,337523
8387,324408
8389,103238
8390,76615
8392,215856
8393,107641
8394,168856
8395,284850
8402,8674
8403,33681
8404,269278
8405,156469
8408,242080
8411,17284
8414,279116
8416,309810
8417,242028
8418,70485
8419,20898
8421,174533
8422,223628
8425,113428
8430,149216
8431,29973
8434,208935
8435,164780
8439,111955
8443,297242
8444,321889
8446,225556
8447,26401
8450,156526
8451,198447
8453,292547
8454,239736
8457,96876
8459,130885
8460,189999
8461,346480
8464,370146
8465,48831
8471,26478
8476,130115
8481,104680
8482,177031
8484,252136
8486,48438
8489,19900
8492,12191
8493,367750
8495,319488
8500,277396
8506,215319
8507,346386
8508,184086
8510,3635
8512,317594
8513,277691
8514,123402
8516,372962
8517,193546
8518,224782
8519,21653
8520,263595
8521,183279
8522,249695
8523,228387
8524,123232
8526,308394
8528,282341
8529,103951
8530,179553
8535,235866
8536,239065
8539,168539
8540,118723
8544,14566
8551,176837
8552,228819
8555,343907
8556,273385
8563,264695
8567,279838
8569,205736
8572,293540
8579,236655
8580,103092
8582,75421
8595,222183
8596,287722
8598,61804
8599,163267
8600,95950
8603,19461
8606,14650
8607,279446
8608,162725
8614,136991
8615,361489
8616,153358
8617,163698
8619,340775
8620,242756
8621,243560
8624,54967
8627,63134
8629,353454
8630,278286
8631,345667
8634,137516
8636,7377
8637,26723
8639,204627
8641,93752
8642,182339
8644,189564
8645,277594
8653,118063
8654,199736
8656,188074
8659,55050
8662,340594
8664,175589
8666,254432
8667,213710
8668,107759
8671,215008
8673,79891
8674,151573
8676,229413
8677,112605
8679,111552
8683,154732
8685,336546
8686,136149
8689,274358
8690,86011
8694,341201
8696,281289
8700,315089
8701,179175
8702,363382
8704,303987
8706,60601
8707,328132
8708,47033
8709,250026
8713,314807
8715,15199
8716,103846
8717,7624
8720,62747
8724,135038
8725,118163
8728,74478
8730,287592
8733,148382
8734,169206
8737,245452
8741,13023
8742,178278
8744,334532
8748,341345
8750,169169
8753,48436
8754,334991
8755,14436
8758,19904
8759,270479
8761,337832
8764,199018
8765,174898
8768,366554
8769,352266
8771,295502
8775,296552
8776,216135
8783,84215
8785,186933
8787,29058
8788,338571
8791,145357
8793,54801
8797,325426
8799,210289
8800,165129
8801,82139
8802,274615
8803,119209
8805,194018
8806,99156
8807,267805
8808,134418
8809,217619
8810,33572
8812,168188
8813,142002
8816,353702
8818,185787
8820,197978
8821,355577
8822,271396
8824,253031
8826,292034
8828,62641
8830,205469
8833,54690
8834,40730
8835,107487
8838,100060
8841,183625
8842,306322
8845,342001
8846,262099
8848,330184
8850,162792
8851,56338
8854,146095
8856,341952
8857,206350
8859,63822
8860,320762
8862,60341
8866,360908
8867,148928
8868,340650
8869,349822
8871,103069
8872,292308
8873,170085
8874,334190
8879,46495
8880,30843
8881,156822
8882,325716
8883,108297
8885,76725
8888,22815
8895,345937
8899,116849
8900,85593
8903,189669
8906,213352
8908,48519
8909,313641
8910,46235
8913,39734
8914,313840
8916,3243
8918,39406
8919,86529
8920,87791
8921,123777
8922,53802
8930,22872
8932,30426
8933,193630
8935,230059
8936,12527
8940,191443
8943,217052
8944,40731
8946,35865
8949,191040
8950,98425
8951,42603
8952,312691
8953,252558
8954,12486
8957,36609
8958,67571
8959,89160
8960,198277
8961,124239
8962,276543
8964,323667
8968,156831
8969,95114
8970,25581
8972,228783
8973,356248
8974,264258
8976,40542
8980,64268
8981,202126
8984,262329
8988,80382
8989,173156
8990,57401
8992,109501
8993,114334
8996,70812
9001,352455
9002,340887
9003,345895
9004,103147
9005,111779
9008,315886
9009,39760
9014,252407
9016,226917
9018,185370
9021,96496
9023,225638
9024,46033
9025,185838
9027,102691
9028,279965
9029,104410
9030,276256
9032,316814
9035,224125
9037,249945
9039,350565
9040,34061
9041,308729
9043,331830
9045,147648
9048,232847
9049,275715
9050,319339
9051,96004
9052,84241
9056,344115
9057,277475
9058,364465
9060,238913
9067,219954
9069,310079
9072,174278
9077,117279
9079,248153
9082,372019
9085,247573
9089,189159
9090,106166
9092,208032
9094,112738
9102,119287
9103,320899
9105,141453
9109,257703
9111,95978
9112,365873
9115,357427
9116,372254
9121,288405
9122,266354
9123,52895
9124,218381
9126,227918
9127,142131
9128,236791
9130,370875
9131,181679
9133,191258
9134,217070
9137,220239
9138,317281
9139,312859
9141,105215
9148,131018
9149,3474
9150,313443
9153,18931
9154,135348
9157,200134
9159,202608
9160,307990
9161,312885
9162,2005
9163,110204
9164,167355
9165,143808
9167,81031
9171,127631
9173,98634
9175,21453
9176,112042
9178,282973
9182,73756
9184,51927
9186,116525
9187,345475
9188,217895
9195,17385
9196,101244
9197,190044
9198,178320
9199,179297
9200,101192
9205,8642
9210,16055
9211,23638
9212,97321
9214,182379
9218,177869
9221,120017
9222,30451
9226,63748
9228,362851
9229,98752
9231,10635
9232,97481
9234,133332
9235,45363
9236,288950
9238,92944
9241,72385
9242,6114
9243,314310
9244,62067
9245,154964
9246,14813
9251,80153
9252,283228
9255,112237
9259,251686
9263,96560
9266,259566
9267,302024
9268,272216
9272,96404
9274,75613
9275,34043
9276,354618
9278,254796
9281,340443
9283,150241
9284,21215
9285,237327
9286,29753
9288,75626
9290,288905
9291,25388
9292,222204
9293,91058
9294,241000
9297,135464
9299,198018
9300,250429
9301,261049
9303,264098
9305,267302
9307,343650
9310,74276
9311,41508
9312,134392
9317,325967
9318,322705
9319,202310
9320,299512
9324,353626
9325,325239
9327,59267
9329,319840
9330,87726
9337,76113
9338,97419
9342,190854
9346,196887
9347,249568
9349,200079
9352,80509
9353,239439
9359,190243
9361,342277
9363,352259
9364,84892
9365,247558
9366,192923
9367,139641
9369,338085
9370,9439
9371,345071
9372,267965
9373,103788
9377,63362
9379,165181
9382,35338
9384,334386
9386,92074
9388,279507
9391,157332
9392,77107
9395,245910
9400,230598
9404,38270
9405,174310
9406,79694
9408,116046
9411,36348
9412,272043
9414,202319
9416,37260
9417,163544
9418,63345
9419,231854
9421,201113
9424,156658
9425,278889
9426,320631
9427,281996
9428,80771
9430,141517
9433,241323
9435,306816
9436,320264
9437,283777
9439,113999
9441,319965
9446,318183
9447,233860
9448,1800
9449,116584
9450,294957
9455,279888
9464,109767
9465,287654
9466,87071
9470,221776
9471,313978
9472,148407
9478,81324
9479,46857
9480,337216
9484,148296
9485,40345
9490,61833
9493,20646
9494,59619
9498,38743
9499,108679
9500,247488
9501,53626
9502,293103
9509,146579
9512,228150
9513,141298
9516,283392
9519,316855
9524,85668
9525,228058
9526,95284
9528,198416
9529,114289
9530,41012
9533,173078
9535,45053
9538,222930
9540,133956
9543,77315
9544,242020
9547,263759
9548,129957
9549,45935
9555,325943
9561,281649
9562,75610
9563,230752
9567,197302
9569,158843
9570,151712
9571,81566
9572,373080
9574,227791
9576,10807
9577,363362
9580,293641
9581,207722
9583,368282
9585,293752
9587,63369
9588,341842
9591,138629
9594,146600
9596,246498
9598,279382
9599,190278
9600,142898
9601,115758
9602,133005
9606,276534
9608,50552
9612,59867
9613,259694
9615,35495
9617,73504
9619,274631
9623,326827
9624,8869
9625,286764
9626,149682
