,entry_id,e_signed,predicted_results
1360,8970228,1,1
1361,9473539,1,1
1362,7739788,1,0
1363,6857322,0,1
1364,9292170,1,1
1365,8408150,0,0
1366,2142425,0,0
1367,5568040,0,0
1368,5539822,1,1
1369,4642878,1,1
1370,9138922,0,0
1371,8022093,0,1
1372,1754846,0,0
1373,3717980,0,1
1374,8255568,1,1
1375,8019610,0,0
1376,5871095,0,1
1377,3360815,0,0
1378,9422934,1,0
1379,3205548,1,1
1380,3710814,1,1
1381,5618666,1,1
1382,7800755,1,1
1383,1622962,0,0
1384,4015622,0,0
1385,3915585,1,1
1386,5521470,1,0
1387,7941271,1,1
1388,6576583,0,0
1389,4215100,0,1
1390,4987082,0,0
1391,4160177,1,1
1392,7357329,1,1
1393,5918280,1,0
1394,5859688,0,0
1395,4211986,1,1
1396,2850141,1,1
1397,3509387,0,0
1398,6770552,1,1
1399,4007401,0,0
1400,5969674,1,1
1401,7391062,1,0
1402,5077566,1,0
1403,2376872,0,1
1404,1771595,1,0
1405,3788428,0,0
1406,3012598,1,1
1407,8568636,0,1
1408,3716079,1,1
1409,2203721,1,0
1410,3273613,1,1
1411,9910465,0,0
1412,3192805,1,1
1413,7758520,0,0
1414,1602095,0,0
1415,1512189,1,0
1416,8056204,0,0
1417,2849543,1,0
1418,4499912,0,1
1419,9498274,1,0
1420,9220867,0,0
1421,2978039,1,0
1422,5711440,1,1
1423,9197246,1,1
1424,8199546,1,1
1425,8678024,1,0
1426,4561918,1,1
1427,5423375,1,1
1428,8127874,1,1
1429,5449724,0,0
1430,6288610,1,1
1431,3820692,0,0
1432,7325613,1,0
1433,5242222,1,1
1434,3960652,1,0
1435,7352198,1,1
1436,8801572,0,1
1437,4562568,1,1
1438,7469322,1,1
1439,8185861,1,1
1440,2647328,0,0
1441,2392090,1,0
1442,6231007,1,0
1443,9226475,0,1
1444,3780822,1,0
1445,2793180,0,1
1446,2819716,0,1
1447,6652410,1,1
1448,5678480,1,1
1449,1779960,0,0
1450,5018936,1,1
1451,2111123,1,0
1452,4043049,0,0
1453,4494363,0,1
1454,2762294,1,0
1455,4742467,0,0
1456,5743872,0,1
1457,8415953,0,0
1458,9841253,1,0
1459,8586074,0,0
1460,5108909,0,1
1461,2068558,1,1
1462,2655727,1,0
1463,8018754,0,1
1464,5321096,1,1
1465,6536143,1,0
1466,7641509,1,1
1467,6525296,1,1
1468,2197917,0,0
1469,6650693,1,0
1470,7873997,0,1
1471,8123401,1,0
1472,3262197,1,1
1473,2443479,0,0
1474,7849413,0,0
1475,7868299,0,0
1476,9520053,0,0
1477,8401205,0,1
1478,7459403,1,1
1479,5385784,0,0
1480,6422358,1,1
1481,9506259,0,0
1482,1925532,1,1
1483,4663259,1,1
1484,2366747,0,0
1485,7212839,1,1
1486,2390125,1,1
1487,5246908,1,0
1488,9935421,0,0
1489,1932565,1,1
1490,6869537,1,1
1491,5180782,0,0
1492,7427194,0,0
1493,7563251,1,1
1494,6955985,1,1
1495,7997931,0,1
1496,2602061,0,1
1497,9220292,0,0
1498,7405045,1,1
1499,5689154,1,1
1500,5635226,0,0
1501,2002406,1,1
1502,2627562,1,0
1503,9197197,0,0
1504,1112315,1,1
1505,6608260,0,0
1506,2742367,0,0
1507,9978797,0,1
1508,9147331,0,1
1509,1388429,1,1
1510,4680480,0,1
1511,2458234,1,0
1512,7911163,0,0
1513,7722178,1,0
1514,1652568,1,0
1515,3123697,1,1
1516,4408233,0,0
1517,2878043,1,1
1518,8808509,0,0
1519,2742460,1,1
1520,3070876,0,0
1521,9355593,0,1
1522,3681692,0,0
1523,8424171,1,1
1524,3044380,1,1
1525,6808689,1,1
1526,7238645,0,0
1527,4647187,0,0
1528,8510153,0,0
1529,8881299,1,1
1530,4677490,1,1
1531,6577095,1,1
1532,2326015,1,1
1533,5231496,0,0
1534,7737371,1,0
1535,4412241,0,0
1536,4470982,1,1
1537,1173623,1,1
1538,4695595,1,1
1539,4758767,0,1
1540,9669062,1,1
1541,5658740,1,1
1542,2411297,1,0
1543,4787915,1,1
1544,6452903,0,1
1545,4239965,0,1
1546,5840748,0,1
1547,1144570,1,1
1548,6109254,1,1
1549,6059858,0,1
1550,6909345,1,1
1551,6908916,0,0
1552,6688451,1,1
1553,5945135,1,1
1554,2226747,1,1
1555,6605678,0,1
1556,9399583,1,1
1557,9298551,0,0
1558,3472413,1,1
1559,2971478,1,0
1560,5836058,1,1
1561,5571915,0,0
1562,6173810,1,0
1563,7078787,1,1
1564,1277641,0,0
1565,6311378,1,1
1566,3407819,0,0
1567,7287153,1,0
1568,9751568,0,0
1569,2761222,1,1
1570,2658315,0,1
1571,3426919,0,1
1572,1585588,0,0
1573,7227999,1,1
1574,6381076,1,1
1575,4190852,0,0
1576,7271897,1,1
1577,5557139,1,0
1578,4469594,1,1
1579,2603667,1,1
1580,6942821,0,1
1581,6243853,0,1
1582,8520485,1,1
1583,4902721,1,1
1584,3001489,0,1
1585,2084914,1,1
1586,2325851,0,1
1587,2277719,1,0
1588,7076004,1,1
1589,6920118,1,0
1590,5523257,0,1
1591,7268023,1,1
1592,5649515,0,1
1593,3339076,1,1
1594,1356734,1,0
1595,7210543,1,1
1596,6685648,1,1
1597,3896116,1,0
1598,3160335,1,1
1599,6592551,0,0
1600,2849735,1,1
1601,6522355,0,0
1602,1633491,1,1
1603,4737690,1,1
1604,7413455,0,0
1605,8083607,1,1
1606,4734253,0,0
1607,3443417,1,1
1608,9900133,0,1
1609,4457583,1,0
1610,3316684,0,0
1611,9579656,1,1
1612,7142980,1,0
1613,3455924,0,1
1614,5390085,0,0
1615,7025726,1,1
1616,7552496,1,1
1617,4773240,0,1
1618,8040965,0,1
1619,7138663,1,0
1620,6620163,1,0
1621,2069927,1,1
1622,5564247,0,1
1623,4988111,1,0
1624,3473998,0,0
1625,1778210,0,0
1626,3144625,1,1
1627,4640743,1,1
1628,1871010,1,1
1629,3966208,1,0
1630,6534964,0,0
1631,7797699,0,0
1632,8318221,0,0
1633,4897642,0,0
1634,2341234,0,1
1635,3134217,1,0
1636,4546534,1,1
1637,4664610,1,1
1638,9139973,0,1
1639,3551015,1,1
1640,7299839,1,1
1641,9642801,0,0
1642,4445687,0,1
1643,7256300,1,0
1644,6405544,1,0
1645,7146604,1,0
1646,7489997,0,0
1647,9728054,0,1
1648,8902707,0,1
1649,7520174,1,1
1650,2906413,1,1
1651,9288029,1,0
1652,7622712,0,0
1653,6339066,0,1
1654,9613276,0,0
1655,5199738,1,1
1656,1127094,0,0
1657,5144360,1,1
1658,2270826,1,1
1659,7683517,1,0
1660,8390610,0,1
1661,5194320,0,1
1662,1352713,1,1
1663,8869723,1,0
1664,8139132,0,1
1665,8879946,1,1
1666,3270906,1,1
1667,6510929,1,1
1668,5977816,0,0
1669,9452515,1,0
1670,6581541,1,1
1671,5676159,1,1
1672,3007275,1,1
1673,5750183,0,0
1674,1559668,0,1
1675,4096683,1,1
1676,1393777,0,1
1677,3841316,1,0
1678,4405873,1,1
1679,8867462,1,1
1680,9887695,0,1
1681,7395502,1,1
1682,1833906,1,1
1683,9024505,0,1
1684,8313949,0,0
1685,4087689,1,1
1686,7360493,1,0
1687,1247724,0,0
1688,7416937,1,1
1689,7608227,1,0
1690,6504935,0,0
1691,8468025,0,0
1692,1364797,1,1
1693,6588453,0,0
1694,3746226,0,0
1695,2275305,1,0
1696,5894809,1,1
1697,6550064,0,0
1698,6069271,1,0
1699,7662706,1,0
1700,2260838,0,1
1701,8544963,0,1
1702,5462382,1,1
1703,1271407,1,1
1704,5643648,0,1
1705,6988756,0,0
1706,3854940,0,0
1707,2743281,1,1
1708,5001725,1,0
1709,1696098,1,1
1710,5538627,1,1
1711,4980092,1,1
1712,2982088,1,1
1713,5916294,1,1
1714,7651437,0,1
1715,5973303,1,1
1716,2548242,0,0
1717,4796003,1,1
1718,6626642,1,1
1719,4994419,1,1
1720,4442059,0,0
1721,2179516,1,0
1722,2775081,1,1
1723,3008158,0,1
1724,9412902,1,0
1725,1179622,0,0
1726,8923255,1,1
1727,3109344,1,1
1728,1733729,1,1
1729,8708471,1,0
1730,7155924,1,0
1731,4859007,1,1
1732,1589947,0,0
1733,4410736,1,1
1734,7797358,0,1
1735,2319005,1,0
1736,1170537,1,1
1737,3190680,0,0
1738,5815430,0,1
1739,6760471,0,0
1740,3328636,1,1
1741,5389807,0,0
1742,7785029,1,1
1743,3680680,0,1
1744,2916908,0,1
1745,4203670,0,1
1746,7605352,1,1
1747,8394289,1,1
1748,4164421,1,1
1749,4757840,0,0
1750,4909727,0,1
1751,2369710,1,1
1752,2913020,1,0
1753,7185111,0,1
1754,9994057,1,1
1755,6429770,1,0
1756,7235378,1,0
1757,3996486,1,1
1758,5940721,0,0
1759,6978490,1,1
1760,1915690,1,0
1761,3441682,0,0
1762,8980085,1,1
1763,8688513,1,1
1764,9516010,0,0
1765,2992666,1,1
1766,9741643,0,0
1767,8743288,1,0
1768,6320169,0,1
1769,2025280,0,1
1770,6351013,0,0
1771,4969904,0,1
1772,3690844,1,1
1773,9120916,0,0
1774,2445968,1,1
1775,6443996,1,1
1776,7740164,0,0
1777,5867020,1,1
1778,8625419,0,0
1779,3253691,0,1
1780,5341781,0,0
1781,9383527,0,1
1782,6068943,1,0
1783,4005048,1,1
1784,5012417,0,0
1785,4575764,0,1
1786,5616414,1,1
1787,5334542,0,0
1788,3383150,1,1
1789,4008617,1,0
1790,9590488,0,1
1791,3894731,1,0
1792,8076894,0,1
1793,4861319,1,0
1794,1735995,1,1
1795,4624347,0,1
1796,9619598,0,1
1797,2253739,1,1
1798,3144432,1,0
1799,8342956,0,0
1800,9207256,0,1
1801,8068275,1,1
1802,7060498,1,1
1803,9398168,1,1
1804,6125427,0,0
1805,2461936,1,1
1806,8051326,0,1
1807,8153478,0,0
1808,2271416,0,1
1809,5044162,0,0
1810,5932375,0,0
1811,8646039,0,1
1812,7859603,1,1
1813,6603540,0,0
1814,5481752,1,0
1815,6721305,0,1
1816,6886854,0,1
1817,1115491,1,1
1818,1524941,0,1
1819,6643275,0,0
1820,9598236,0,0
1821,1169944,1,0
1822,7242062,0,0
1823,6216391,1,0
1824,2204814,0,0
1825,6302079,1,0
1826,1232302,0,1
1827,8029212,0,1
1828,5269659,1,1
1829,2794370,0,0
1830,8995364,0,0
1831,4467236,0,1
1832,9832190,0,0
1833,3912428,1,0
1834,9844501,1,1
1835,5492988,0,1
1836,2515723,1,1
1837,6810781,1,0
1838,6609728,1,0
1839,8297675,1,0
1840,7445446,1,1
1841,2257609,1,1
1842,9436768,1,1
1843,6581623,1,1
1844,8449291,0,1
1845,5867004,1,0
1846,7044606,1,0
1847,6898601,0,0
1848,8325771,1,1
1849,4216256,1,1
1850,6896779,1,1
1851,8365046,1,1
1852,6262455,1,1
1853,5958266,0,1
1854,5038981,0,0
1855,6479783,1,0
1856,9320709,0,1
1857,1499571,1,1
1858,8605580,1,0
1859,7641861,1,0
1860,5409926,0,1
1861,9099788,0,0
1862,8770064,1,1
1863,2803592,1,1
1864,2171173,0,0
1865,3155691,0,1
1866,5377524,1,0
1867,3263249,0,1
1868,6103799,1,1
1869,3712707,0,1
1870,5565421,1,1
1871,7877876,1,1
1872,2906831,0,0
1873,4735659,0,1
1874,8625167,1,0
1875,5989229,0,1
1876,1118433,1,0
1877,2519346,0,0
1878,2229619,1,0
1879,1387505,1,1
1880,7645639,1,1
1881,9116478,0,0
1882,3009060,1,1
1883,9485770,1,1
1884,2145084,1,0
1885,1802141,1,1
1886,7794799,0,1
1887,6833127,0,1
1888,3819837,1,1
1889,8062358,1,1
1890,8781336,1,1
1891,3724072,1,1
1892,4827573,0,0
1893,9008358,1,1
1894,9623648,1,1
1895,5703333,0,0
1896,2178929,1,0
1897,1537488,0,1
1898,5108363,0,0
1899,2929130,1,1
1900,6767345,1,1
1901,5349496,1,1
1902,8761910,0,0
1903,5732831,1,1
1904,8864334,1,1
1905,3601018,1,0
1906,8743332,1,1
1907,2228046,0,1
1908,9749852,1,0
1909,7391641,1,1
1910,1415396,1,1
1911,4466932,1,0
1912,5308716,0,0
1913,6914956,0,0
1914,2345933,0,0
1915,9677659,1,1
1916,4556614,0,0
1917,2718857,1,0
1918,5731260,1,1
1919,3291124,0,0
1920,7304088,1,1
1921,2859303,1,0
1922,6200089,1,1
1923,2108078,0,1
1924,9167568,1,1
1925,1516787,1,1
1926,4654768,0,0
1927,3123002,0,0
1928,2105077,0,0
1929,3147700,0,0
1930,5820925,0,1
1931,3539251,1,0
1932,2813072,0,1
1933,1331272,0,1
1934,9816570,0,0
1935,4296726,0,0
1936,4132721,0,0
1937,2387730,0,1
1938,8826219,1,1
1939,7230759,1,0
1940,9371858,1,1
1941,4352796,0,1
1942,1375442,1,1
1943,9666552,0,1
1944,4000214,0,1
1945,4059281,1,1
1946,4255265,0,1
1947,2990307,1,1
1948,6623317,0,0
1949,2758512,0,1
1950,7502711,1,1
1951,3186111,0,0
1952,4577696,0,0
1953,9490888,1,1
1954,2042713,0,1
1955,6159509,1,0
1956,1187334,0,1
1957,1832193,0,0
1958,2518057,0,1
1959,2723739,0,0
1960,4485695,0,1
1961,1392400,0,1
1962,8693533,0,0
1963,5729509,1,0
1964,7470646,1,1
1965,7928962,1,1
1966,5070275,0,0
1967,4181597,1,0
1968,7642433,0,0
1969,6404998,1,1
1970,5658064,0,0
1971,2896861,1,1
1972,8226127,0,0
1973,1466039,1,1
1974,6826719,0,1
1975,7263554,1,1
1976,5268075,1,1
1977,3058002,0,0
1978,9736101,1,1
1979,2085162,0,0
1980,9557534,1,1
1981,2152944,1,1
1982,5156017,0,0
1983,1906268,0,0
1984,2448840,1,1
1985,6710231,0,0
1986,5674906,0,1
1987,6588388,1,1
1988,3516172,0,1
1989,5356216,1,0
1990,2672861,0,1
1991,2381446,0,1
1992,6230342,1,1
1993,1349472,1,0
1994,9485609,1,1
1995,5301325,0,0
1996,6319513,1,1
1997,6138228,0,0
1998,9033547,1,1
1999,9433430,0,0
2000,1726258,0,0
2001,5263009,0,0
2002,9295506,1,1
2003,9516249,0,0
2004,7567791,0,1
2005,3661060,0,0
2006,3403482,1,1
2007,8761428,0,1
2008,6649411,0,1
2009,3959666,0,1
2010,3795595,0,1
2011,4311902,0,1
2012,8210948,0,1
2013,6863877,0,1
2014,1182404,0,0
2015,4217893,0,1
2016,6557730,1,1
2017,6654342,0,1
2018,7824110,0,0
2019,7062673,1,1
2020,9133288,0,1
2021,2197169,1,1
2022,9297124,0,1
2023,5318607,1,1
2024,8147813,1,1
2025,6812936,0,1
2026,9862297,0,1
2027,1580115,1,1
2028,9896138,0,0
2029,4475873,0,0
2030,8345970,1,1
2031,6438675,1,1
2032,1724144,0,1
2033,9736332,1,1
2034,8144150,0,0
2035,2146274,1,1
2036,4418249,0,0
2037,5675276,1,1
2038,2110020,1,0
2039,8024280,0,0
2040,5880221,1,1
2041,5407098,1,1
2042,3252096,0,1
2043,4625865,1,0
2044,3249104,1,1
2045,4378557,1,1
2046,9248384,0,1
2047,1194272,0,0
2048,5761036,0,0
2049,4738604,1,1
2050,1327168,0,0
2051,5391534,1,1
2052,5646177,1,1
2053,1938602,0,0
2054,2648145,0,1
2055,3888727,0,0
2056,4481018,1,0
2057,1996649,0,0
2058,3758018,1,0
2059,4002174,0,1
2060,7629673,1,1
2061,6677378,1,1
2062,6542380,0,1
2063,4541842,1,1
2064,9019246,0,0
2065,7687627,0,0
2066,9611545,0,1
2067,9302252,0,0
2068,7111980,0,0
2069,3635780,0,0
2070,2428048,0,1
2071,8532367,1,0
2072,8891002,1,1
2073,6130687,0,0
2074,8590812,1,1
2075,7053503,0,1
2076,2073418,1,1
2077,2348019,0,0
2078,7568989,0,0
2079,4706759,1,1
2080,3019621,1,0
2081,9276213,0,0
2082,9717872,0,0
2083,1471794,1,1
2084,6066887,0,1
2085,3198918,1,1
2086,9626741,0,0
2087,4464090,0,0
2088,1655284,0,1
2089,4907451,0,1
2090,6917183,0,0
2091,1744050,0,1
2092,3325574,1,1
2093,6843182,0,0
2094,8329504,0,0
2095,4007501,0,0
2096,3718933,1,0
2097,4608060,0,0
2098,7062858,1,1
2099,4930686,0,0
2100,3829980,0,0
2101,7467114,0,0
2102,7747006,0,0
2103,3871028,1,1
2104,1645354,1,0
2105,1135102,1,1
2106,8252320,1,1
2107,8519683,0,1
2108,1220457,1,1
2109,7625959,1,1
2110,8512862,0,0
2111,9983946,0,1
2112,7639110,1,0
2113,1944628,1,1
2114,8034909,1,0
2115,4192681,1,1
2116,1559170,1,1
2117,3077765,1,0
2118,3620638,0,1
2119,2092510,1,1
2120,3422313,1,1
2121,3268853,1,1
2122,1493153,1,0
2123,7449690,0,0
2124,7227520,0,1
2125,4315875,1,1
2126,1659147,0,0
2127,7601832,1,1
2128,6252721,0,0
2129,3635893,1,1
2130,3450316,0,1
2131,6217086,1,1
2132,8244107,0,1
2133,7159877,1,0
2134,4913880,1,1
2135,1716368,1,0
2136,9114668,0,0
2137,5416820,1,1
2138,1955161,0,0
2139,7332800,0,1
2140,9061012,0,1
2141,3199409,1,1
2142,3033558,0,1
2143,8042790,0,1
2144,4410854,0,0
2145,4534298,0,0
2146,1610099,1,1
2147,5052672,1,1
2148,3586412,1,1
2149,1231775,0,1
2150,6707064,0,0
2151,2539050,1,1
2152,7221146,1,0
2153,1966730,0,0
2154,8350100,1,0
2155,3407978,0,1
2156,8357317,1,1
2157,6014026,1,0
2158,3801973,1,1
2159,4035508,1,0
2160,5830596,1,1
2161,5922166,1,1
2162,7553286,1,1
2163,3300031,0,1
2164,1174940,0,1
2165,6704533,1,1
2166,9172613,0,0
2167,2856902,0,0
2168,4805905,0,0
2169,4908951,1,1
2170,3164371,0,0
2171,6065289,1,1
2172,4728834,0,0
2173,8965813,1,1
2174,3626813,1,0
2175,3606181,0,0
2176,7140214,1,1
2177,7837145,1,1
2178,1386740,0,0
2179,4796831,0,1
2180,5950333,1,1
2181,7558064,0,1
2182,9803002,1,0
2183,9122874,1,1
2184,2512232,1,1
2185,2707463,1,0
2186,4401987,1,1
2187,1120538,0,0
2188,5639461,1,1
2189,7460431,0,0
2190,9636320,1,1
2191,2774989,1,1
2192,9587730,1,1
2193,3297141,0,1
2194,3832978,1,1
2195,5722646,1,1
2196,3164971,1,0
2197,9709955,0,1
2198,4652607,0,1
2199,4386140,1,1
2200,5859105,1,1
2201,9553891,1,1
2202,1990728,1,1
2203,8768915,0,1
2204,7593214,0,0
2205,9671308,0,1
2206,4864273,1,1
2207,2408277,1,1
2208,6754446,0,1
2209,3191321,1,0
2210,8490956,1,1
2211,4159845,1,0
2212,7869458,1,0
2213,1220907,1,0
2214,6104108,1,1
2215,6002045,1,0
2216,6224125,1,1
2217,3075768,1,1
2218,1576332,0,1
2219,9083750,0,1
2220,9588604,0,0
2221,2946978,0,1
2222,8733299,1,1
2223,8802740,0,1
2224,7844306,1,0
2225,8487670,1,1
2226,5956432,0,0
2227,7570283,1,1
2228,2207778,1,1
2229,4370909,1,1
2230,1232633,0,0
2231,1797923,0,0
2232,4139909,1,1
2233,2623407,0,1
2234,2289085,0,1
2235,8961543,1,1
2236,5844774,1,1
2237,5745666,1,0
2238,8939661,1,1
2239,2960212,0,0
2240,3572383,0,0
2241,7930621,1,0
2242,4424663,1,0
2243,6708161,0,0
2244,1784015,1,1
2245,9594152,1,1
2246,1754654,0,0
2247,8066551,1,1
2248,3793734,0,0
2249,8089518,0,0
2250,2985071,0,0
2251,5380559,0,1
2252,7711812,1,1
2253,9766596,1,1
2254,1522565,1,0
2255,8882483,1,1
2256,6431009,1,1
2257,8231492,0,0
2258,2441448,1,1
2259,5971101,1,0
2260,8598705,1,1
2261,5031727,0,1
2262,2522839,1,1
2263,5582557,1,1
2264,9444662,1,0
2265,7536597,0,1
2266,7840753,1,1
2267,2042006,1,1
2268,3050855,1,1
2269,8564011,0,0
2270,2922217,0,0
2271,4275491,0,1
2272,8033275,1,1
2273,1708253,1,1
2274,2079485,0,1
2275,9449857,0,1
2276,3183126,1,1
2277,5330571,1,0
2278,9810641,1,1
2279,7381659,1,0
2280,9909572,0,1
2281,4926063,1,0
2282,8299592,0,0
2283,2942193,0,0
2284,2953280,1,1
2285,5421126,0,1
2286,5601966,1,0
2287,7123865,1,1
2288,8896244,1,1
2289,1435755,1,1
2290,6191573,0,0
2291,3515726,1,1
2292,4727527,1,0
2293,7860314,0,0
2294,7561063,1,0
2295,5573583,1,0
2296,3641037,1,0
2297,4930799,1,0
2298,4827595,0,1
2299,1870079,1,0
2300,5462238,0,0
2301,5299075,0,0
2302,4053014,1,1
2303,5639779,1,1
2304,3957853,1,1
2305,6737162,0,1
2306,4166143,0,0
2307,8839318,0,1
2308,9419159,1,1
2309,2952136,1,1
2310,3958781,1,1
2311,6899559,1,1
2312,4252472,1,0
2313,8670232,1,1
2314,7888445,1,1
2315,6844182,0,0
2316,8530752,1,1
2317,6402890,1,0
2318,8230091,1,1
2319,7839717,1,1
2320,9442442,0,1
2321,8854164,1,1
2322,9345905,1,1
2323,5851297,1,0
2324,5071018,1,1
2325,3925202,0,0
2326,1735624,1,1
2327,4492015,0,0
2328,8018479,0,1
2329,1953751,0,1
2330,2922442,0,0
2331,4024621,0,1
2332,5510519,1,0
2333,6275763,1,0
2334,5612440,0,0
2335,9323249,1,1
2336,7868646,1,0
2337,3018407,1,1
2338,7594246,1,0
2339,2154165,1,0
2340,4794809,0,1
2341,8040300,0,0
2342,4906129,0,1
2343,3357969,0,1
2344,1148563,0,1
2345,5569412,0,1
2346,3926553,0,1
2347,5804291,1,1
2348,6389380,0,0
2349,3984909,0,1
2350,8100800,0,0
2351,3514082,0,0
2352,7447360,1,1
2353,8287991,0,1
2354,2279687,1,0
2355,2396820,1,1
2356,9626780,0,0
2357,3585438,1,1
2358,5423448,0,0
2359,2525033,1,1
2360,1230006,0,0
2361,4577756,0,0
2362,9189180,1,1
2363,6394448,0,0
2364,3970554,0,1
2365,4753613,1,1
2366,9285556,1,0
2367,6871209,0,1
2368,4400783,1,1
2369,7815577,0,0
2370,1887182,0,0
2371,7359081,1,0
2372,5948469,0,1
2373,9546961,1,1
2374,7949542,0,0
2375,5414446,1,1
2376,9736732,1,0
2377,8461887,1,1
2378,3318568,1,0
2379,8259739,0,0
2380,3450577,1,1
2381,2551250,1,1
2382,4826856,0,0
2383,7679860,1,0
2384,9951185,0,1
2385,4061219,1,1
2386,7326182,0,0
2387,6567196,1,1
2388,7951112,0,0
2389,3388289,0,1
2390,8115866,0,0
2391,4506732,1,1
2392,5600156,0,0
2393,3571296,1,1
2394,9201491,0,1
2395,3230883,0,1
2396,3042920,1,1
2397,1207348,1,0
2398,5901590,1,1
2399,6899813,1,1
2400,8428600,1,1
2401,4129879,0,1
2402,2368058,0,0
2403,7614022,1,1
2404,7408627,1,1
2405,5754296,1,1
2406,2133985,1,1
2407,7548803,1,1
2408,1888147,0,1
2409,5188760,0,1
2410,3906268,1,1
2411,4885843,1,0
2412,2637475,1,1
2413,1274646,0,0
2414,2793502,0,1
2415,4035953,1,0
2416,3899151,0,1
2417,5428085,1,1
2418,9827546,0,1
2419,9912927,1,0
2420,9812216,1,1
2421,2432860,1,1
2422,8882758,0,0
2423,2831462,0,0
2424,6296817,0,0
2425,6152388,1,0
2426,8618066,1,0
2427,1324069,1,1
2428,6369904,1,0
2429,6177103,0,0
2430,2706478,1,1
2431,9323047,1,0
2432,6648984,1,1
2433,2818509,0,0
2434,9252225,1,0
2435,8676512,1,0
2436,8022814,1,0
2437,9958583,0,1
2438,9000511,1,1
2439,7164379,0,0
2440,5946902,1,0
2441,6444275,0,1
2442,2434238,1,1
2443,1895381,1,1
2444,4433278,0,0
2445,4272505,1,0
2446,4859292,1,1
2447,5703140,0,0
2448,8685795,0,0
2449,3275691,1,0
2450,6434809,0,0
2451,6524353,0,1
2452,8604240,0,1
2453,2988604,1,1
2454,3185160,1,1
2455,9845153,1,1
2456,1800332,1,1
2457,2542732,0,0
2458,1944575,1,1
2459,5155401,1,1
2460,8685095,0,0
2461,5781497,0,1
2462,7848739,1,1
2463,3292828,0,1
2464,9009405,1,1
2465,7963364,0,0
2466,6829509,1,1
2467,2668393,0,0
2468,6567045,1,1
2469,1289753,1,1
2470,4409414,1,1
2471,7785225,0,1
2472,4757460,1,0
2473,9523106,1,1
2474,1829648,0,1
2475,8013584,1,1
2476,2062985,1,0
2477,4796436,1,0
2478,4867078,1,1
2479,4103707,0,0
2480,6710646,1,1
2481,2689034,1,1
2482,2866321,1,1
2483,5795913,1,0
2484,5214034,1,1
2485,4808764,1,1
2486,6675326,1,1
2487,6947687,0,0
2488,7331868,1,0
2489,6201348,1,1
2490,8438489,0,0
2491,2653312,0,0
2492,2866553,0,0
2493,8329062,0,0
2494,6929519,1,1
2495,5493589,1,1
2496,3077282,1,1
2497,3402818,1,1
2498,9958333,0,1
2499,5796350,0,0
2500,8466742,0,0
2501,6552871,1,0
2502,2558849,0,0
2503,6212043,1,1
2504,8936843,1,1
2505,5343209,1,1
2506,6319690,0,1
2507,8681293,0,0
2508,7348654,0,0
2509,1328854,0,0
2510,5945311,1,0
2511,5764825,1,0
2512,3740749,1,1
2513,8512888,1,0
2514,1578213,0,1
2515,3322409,1,1
2516,9488683,0,0
2517,2963755,0,0
2518,3046633,1,1
2519,1558534,0,0
2520,2279784,1,1
2521,5729415,0,1
2522,2854447,1,0
2523,8087861,1,1
2524,6528317,1,1
2525,6898345,1,0
2526,2855272,1,1
2527,9819394,1,1
2528,9812769,0,0
2529,8273248,0,0
2530,5785194,1,1
2531,3914850,1,1
2532,9503517,1,0
2533,7494279,0,0
2534,4443259,0,0
2535,1756803,0,1
2536,6872592,1,1
2537,7038572,1,1
2538,7282660,1,1
2539,6693698,1,1
2540,3841953,1,0
2541,6561306,0,0
2542,6664423,1,1
2543,3851708,1,1
2544,5666242,0,1
2545,1116740,0,1
2546,3197227,0,0
2547,6159208,1,1
2548,7104658,1,1
2549,5862149,0,1
2550,1469923,1,1
2551,3425222,1,1
2552,8017193,0,1
2553,6585961,1,1
2554,3289449,1,1
2555,4830298,1,0
2556,8971694,1,1
2557,2547941,0,0
2558,7657660,0,0
2559,9475585,1,1
2560,1793981,0,0
2561,5619830,1,0
2562,9412285,0,1
2563,1860674,1,1
2564,8228375,0,0
2565,2477388,1,0
2566,5125560,1,0
2567,2907457,0,1
2568,7070654,0,1
2569,1803166,1,1
2570,9459091,0,1
2571,7389178,1,1
2572,7101684,0,1
2573,8013471,1,1
2574,9805749,1,1
2575,9138109,1,1
2576,5246059,0,0
2577,9443936,1,0
2578,2115836,1,1
2579,3777669,1,1
2580,5157947,1,1
2581,6040069,1,1
2582,6313372,0,1
2583,9673287,0,0
2584,9498915,0,1
2585,8878152,0,0
2586,6407727,1,1
2587,2421874,1,0
2588,7754293,1,0
2589,1255812,1,1
2590,2442180,0,1
2591,6653668,1,1
2592,3605811,1,0
2593,6373043,1,1
2594,2464036,0,1
2595,8212122,1,1
2596,1782045,1,1
2597,4858950,1,0
2598,8257084,1,0
2599,6657257,1,0
2600,8812901,1,1
2601,2498607,1,0
2602,6502470,0,0
2603,5646860,0,0
2604,7675708,1,1
2605,6935991,1,0
2606,2041867,0,1
2607,3156712,1,1
2608,5127218,1,0
2609,2323754,0,0
2610,7058715,0,0
2611,5189324,0,0
2612,7245180,0,0
2613,7553567,1,1
2614,1253501,1,1
2615,1138867,0,0
2616,5699032,1,0
2617,6958654,0,1
2618,8593480,0,0
2619,5815425,0,1
2620,6925069,1,0
2621,9451301,0,1
2622,5832485,1,0
2623,4762876,0,0
2624,4535704,0,1
2625,6944305,0,1
2626,2130517,1,0
2627,1769746,0,1
2628,3618081,1,1
2629,8149880,0,1
2630,5275546,0,1
