,entry_id,e_signed,predicted_results
1151,8120284.0,0,0
1152,1839884.0,0,0
1153,3279469.0,1,1
1154,1618359.0,1,0
1155,1718777.0,0,1
1156,5113361.0,0,0
1157,6781131.0,0,0
1158,3464550.0,1,0
1159,6682486.0,1,1
1160,2219513.0,0,1
1161,8629363.0,0,1
1162,7352198.0,1,1
1163,8527324.0,1,1
1164,8382052.0,1,1
1165,7373311.0,0,0
1166,4823535.0,1,1
1167,8809306.0,0,0
1168,3084764.0,0,0
1169,5703487.0,1,0
1170,8575702.0,1,1
1171,7253272.0,1,1
1172,1220457.0,1,1
1173,5827901.0,0,1
1174,3080768.0,1,1
1175,3587310.0,1,1
1176,2173521.0,1,1
1177,3907332.0,0,0
1178,8501881.0,1,1
1179,3905610.0,1,1
1180,1181852.0,1,1
1181,8135271.0,1,0
1182,1976921.0,1,1
1183,8939122.0,1,1
1184,3121424.0,0,0
1185,9736732.0,1,1
1186,1621201.0,0,0
1187,1326680.0,0,1
1188,7291131.0,1,1
1189,5206348.0,0,0
1190,4151960.0,0,0
1191,1706888.0,1,0
1192,5861572.0,0,0
1193,9806402.0,0,0
1194,8337407.0,1,0
1195,9887695.0,0,1
1196,8212483.0,1,1
1197,5574181.0,0,0
1198,6427339.0,1,1
1199,9297124.0,0,1
1200,2728084.0,1,1
1201,3942573.0,0,0
1202,5035228.0,0,1
1203,9211636.0,0,1
1204,7100872.0,1,1
1205,4545854.0,0,0
1206,7729293.0,0,1
1207,2400065.0,0,0
1208,6299019.0,0,1
1209,6553169.0,0,0
1210,5444680.0,0,1
1211,6205479.0,0,1
1212,8612167.0,1,1
1213,9552862.0,0,0
1214,8131177.0,0,0
1215,6859829.0,1,1
1216,7838842.0,0,0
1217,3479567.0,0,1
1218,5413098.0,0,0
1219,7330027.0,1,0
1220,1790020.0,1,0
1221,2268149.0,0,0
1222,8469936.0,0,1
1223,6056016.0,0,1
1224,3365534.0,0,1
1225,1905867.0,0,0
1226,5464388.0,1,1
1227,8019383.0,1,1
1228,7021422.0,1,0
1229,6148809.0,0,0
1230,5190565.0,0,0
1231,6235249.0,1,1
1232,1348769.0,1,1
1233,1531542.0,1,0
1234,1732604.0,1,0
1235,3359500.0,0,0
1236,9270923.0,1,1
1237,9687424.0,1,1
1238,7650908.0,1,0
1239,8604240.0,0,1
1240,7748807.0,1,1
1241,3683336.0,0,0
1242,4488901.0,0,0
1243,3646671.0,1,0
1244,1775922.0,1,0
1245,9393416.0,1,0
1246,5633775.0,0,0
1247,7034176.0,0,0
1248,7038807.0,0,1
1249,2406449.0,1,0
1250,7625959.0,1,1
1251,7201514.0,1,0
1252,8724056.0,1,1
1253,3526967.0,1,0
1254,2301687.0,0,1
1255,8707525.0,0,1
1256,2264034.0,1,1
1257,1845073.0,1,1
1258,5041715.0,0,1
1259,5301325.0,0,0
1260,3943571.0,0,0
1261,2689240.0,1,0
1262,9508920.0,1,1
1263,5982823.0,1,0
1264,8425265.0,0,0
1265,9065463.0,1,1
1266,8359533.0,0,1
1267,2687555.0,1,1
1268,6128590.0,1,1
1269,9135071.0,1,1
1270,8214533.0,0,0
1271,3864706.0,1,1
1272,3391291.0,0,1
1273,8939661.0,1,1
1274,9020033.0,1,1
1275,4356708.0,0,0
1276,6023634.0,0,0
1277,3994506.0,0,0
1278,2120242.0,0,0
1279,2285370.0,1,1
1280,1438409.0,0,0
1281,3304564.0,1,0
1282,8621198.0,0,0
1283,7267959.0,1,1
1284,9031307.0,0,1
1285,8208377.0,1,0
1286,7581933.0,1,1
1287,8773392.0,1,1
1288,9630383.0,1,1
1289,8607991.0,0,0
1290,2441110.0,1,1
1291,2458647.0,1,1
1292,1424382.0,1,0
1293,6778048.0,1,1
1294,7018695.0,0,1
1295,9508490.0,0,1
1296,7381659.0,1,0
1297,6559778.0,0,0
1298,3163582.0,0,0
1299,6920367.0,0,0
1300,6871209.0,0,1
1301,8201403.0,1,1
1302,2978700.0,0,0
1303,2453828.0,1,0
1304,8893200.0,0,0
1305,4091387.0,0,1
1306,6048131.0,1,1
1307,2808125.0,0,0
1308,4564003.0,0,0
1309,7298970.0,0,0
1310,5165692.0,1,0
1311,1506751.0,1,1
1312,5889376.0,1,1
1313,1892315.0,0,0
1314,2602766.0,1,1
1315,6592551.0,0,0
1316,9627999.0,0,0
1317,7843594.0,0,0
1318,9133054.0,0,0
1319,2925086.0,0,0
1320,4466932.0,1,0
1321,6881872.0,0,0
1322,5354072.0,1,1
1323,9542787.0,1,1
1324,3054486.0,1,1
1325,8154699.0,1,0
1326,7964730.0,1,0
1327,1183907.0,0,1
1328,8033275.0,1,1
1329,7247303.0,1,1
1330,7089882.0,1,1
1331,4408412.0,0,0
1332,4035508.0,1,0
1333,8082734.0,0,1
1334,7685809.0,0,1
1335,5126833.0,1,1
1336,6104387.0,1,1
1337,2399717.0,1,1
1338,5780253.0,1,1
1339,6656748.0,0,1
1340,3915227.0,1,1
1341,5969674.0,1,1
1342,3690844.0,1,1
1343,6224125.0,1,0
1344,5483512.0,0,0
1345,8026352.0,0,1
1346,4691332.0,1,1
1347,9689646.0,1,0
1348,2312923.0,0,0
1349,6573545.0,0,1
1350,9444033.0,1,1
1351,8507113.0,0,0
1352,8935152.0,0,0
1353,2148138.0,0,0
1354,3402818.0,1,1
1355,7866129.0,1,1
1356,6794294.0,1,1
1357,8697755.0,0,1
1358,9382240.0,1,1
1359,6352885.0,1,1
1360,7055429.0,0,0
1361,1466028.0,1,1
1362,4904430.0,0,1
1363,6999834.0,0,1
1364,1763268.0,0,0
1365,1332043.0,0,0
1366,8036864.0,1,1
1367,7175118.0,1,1
1368,9293008.0,1,1
1369,8325771.0,1,1
1370,3558291.0,1,1
1371,6025012.0,1,1
1372,1614288.0,1,0
1373,4745965.0,0,0
1374,7313808.0,1,1
1375,2877019.0,0,0
1376,6247348.0,1,1
1377,8976142.0,0,0
1378,9193735.0,1,1
1379,2106007.0,0,1
1380,2680811.0,0,0
1381,8377582.0,1,1
1382,9600499.0,0,0
1383,2140324.0,1,1
1384,3641465.0,1,0
1385,4939373.0,0,0
1386,8655385.0,0,1
1387,5398834.0,0,0
1388,2942193.0,0,0
1389,1130326.0,1,1
1390,7184823.0,1,1
1391,7152580.0,1,1
1392,4545317.0,1,1
1393,6021784.0,0,0
1394,7299839.0,1,1
1395,2462700.0,0,0
1396,3086336.0,0,0
1397,5397738.0,0,0
1398,3941958.0,0,1
1399,5123982.0,1,1
1400,9009405.0,1,1
1401,5970197.0,1,1
1402,3268853.0,1,1
1403,4124563.0,1,0
1404,5839201.0,0,1
1405,3123697.0,1,1
1406,8050493.0,1,0
1407,5103841.0,1,0
1408,6696186.0,0,1
1409,1684145.0,0,1
1410,4580947.0,0,1
1411,8743125.0,1,0
1412,6305780.0,0,1
1413,6203888.0,0,1
1414,9804187.0,0,0
1415,2643081.0,0,0
1416,1216426.0,1,0
1417,6980336.0,1,1
1418,7319689.0,1,0
1419,8381791.0,1,1
1420,8862613.0,1,1
1421,5140856.0,0,0
1422,3412896.0,0,0
1423,3578938.0,1,0
1424,8840613.0,0,1
1425,5262102.0,0,1
1426,9750603.0,1,1
1427,1786853.0,1,1
1428,2878184.0,1,1
1429,6215553.0,1,1
1430,2206211.0,0,0
1431,3199380.0,1,1
1432,4688632.0,0,0
1433,2688200.0,1,0
1434,6914956.0,0,0
1435,8669701.0,0,1
1436,6467430.0,1,0
1437,5884741.0,0,0
1438,9685547.0,1,1
1439,3047243.0,1,0
1440,2631946.0,1,0
1441,1193433.0,1,1
1442,2360466.0,1,1
1443,9775441.0,1,0
1444,4783080.0,0,0
1445,4935837.0,0,0
1446,5062666.0,0,1
1447,5543512.0,1,1
1448,6837584.0,0,0
1449,4991941.0,1,1
1450,7046207.0,1,1
1451,2683149.0,1,1
1452,5031303.0,1,0
1453,8758779.0,1,0
1454,6534419.0,1,1
1455,9777521.0,0,1
1456,8798199.0,1,1
1457,2808974.0,1,0
1458,6376466.0,0,1
1459,5721432.0,1,1
1460,2232065.0,0,1
1461,4416683.0,0,0
1462,7378778.0,0,0
1463,1366112.0,0,0
1464,2518194.0,0,0
1465,5481229.0,1,1
1466,5619830.0,1,0
1467,8402782.0,1,1
1468,1352713.0,1,1
1469,7658216.0,1,0
1470,3728853.0,0,1
1471,7336933.0,0,0
1472,2887266.0,0,0
1473,3460987.0,0,0
1474,7559242.0,1,1
1475,4242167.0,0,0
1476,3571296.0,1,1
1477,4634971.0,0,1
1478,2591822.0,0,0
1479,3459477.0,0,1
1480,1135102.0,1,1
1481,2194047.0,0,0
1482,2326526.0,0,1
1483,4035953.0,1,0
1484,7351035.0,1,0
1485,2484262.0,0,0
1486,2032934.0,1,1
1487,6128146.0,0,1
1488,8733299.0,1,1
1489,2786363.0,1,1
1490,6299467.0,0,1
1491,8544722.0,0,0
1492,8668351.0,1,1
1493,5486143.0,1,1
1494,1354305.0,1,1
1495,8555673.0,0,1
1496,5443323.0,1,0
1497,7561227.0,1,1
1498,2291333.0,0,0
1499,6128642.0,0,1
1500,6340917.0,0,0
1501,9630599.0,1,0
1502,8011968.0,1,1
1503,9033642.0,1,0
1504,2932235.0,1,0
1505,5096971.0,1,1
1506,3688991.0,1,0
1507,8123401.0,1,0
1508,8914526.0,1,0
1509,2381384.0,0,1
1510,7459904.0,0,1
1511,3407738.0,1,1
1512,3620673.0,1,1
1513,8260075.0,1,0
1514,7869262.0,1,1
1515,3203796.0,0,0
1516,8810608.0,0,1
1517,2368777.0,0,0
1518,5859838.0,0,0
1519,9981890.0,1,1
1520,8357317.0,1,1
1521,5804291.0,1,1
1522,6373043.0,1,1
1523,4574300.0,1,1
1524,5714386.0,1,1
1525,7187757.0,1,1
1526,3368275.0,0,1
1527,8725575.0,0,1
1528,2640777.0,1,1
1529,3390650.0,0,0
1530,3369933.0,1,1
1531,8576800.0,1,1
1532,9158593.0,1,1
1533,6013426.0,0,0
1534,2165073.0,1,0
1535,2659670.0,0,0
1536,1939991.0,1,1
1537,9526740.0,0,1
1538,8878454.0,0,0
1539,7911724.0,0,1
1540,1669662.0,0,1
1541,3519981.0,0,0
1542,8313949.0,0,0
1543,4016153.0,1,0
1544,8665151.0,0,1
1545,5120804.0,1,0
1546,2682942.0,0,0
1547,8407076.0,0,0
1548,6074648.0,1,1
1549,4274021.0,1,1
1550,8796058.0,0,1
1551,7424966.0,1,1
1552,1309896.0,0,0
1553,2082479.0,0,0
1554,4444250.0,1,1
1555,7105293.0,1,1
1556,7421921.0,0,0
1557,4475873.0,0,0
1558,4419813.0,0,0
1559,4168618.0,0,1
1560,1817380.0,0,1
1561,6187055.0,1,1
1562,5072893.0,1,1
1563,9732127.0,1,0
1564,3214443.0,1,1
1565,9419342.0,0,1
1566,9371990.0,0,0
1567,9495617.0,1,1
1568,4342375.0,0,1
1569,1123280.0,0,0
1570,2065623.0,1,1
1571,6522133.0,0,0
1572,9939863.0,0,0
1573,5717621.0,1,1
1574,4055543.0,0,0
1575,2214068.0,0,1
1576,6152191.0,0,0
1577,1805558.0,1,1
1578,4405557.0,0,0
1579,9949620.0,0,1
1580,6415240.0,0,1
1581,5648460.0,1,1
1582,8652207.0,1,1
1583,8823846.0,0,0
1584,9123155.0,1,1
1585,6465604.0,0,0
1586,2585167.0,1,1
1587,4262326.0,1,1
1588,2575753.0,1,1
1589,3646061.0,0,1
1590,7228345.0,0,0
1591,4373576.0,1,1
1592,8481477.0,0,1
1593,6411150.0,1,1
1594,2308504.0,0,1
1595,3251019.0,1,0
1596,8888778.0,0,0
1597,9396259.0,1,1
1598,5253455.0,0,0
1599,7551590.0,0,1
1600,1307366.0,0,0
1601,2849637.0,1,1
1602,5571310.0,1,1
1603,2663799.0,1,1
1604,4475684.0,1,0
1605,3686085.0,1,1
1606,3713390.0,1,1
1607,7524196.0,0,0
1608,6350071.0,0,1
1609,5406872.0,1,0
1610,5409482.0,0,1
1611,8110979.0,1,1
1612,3221856.0,1,0
1613,8889151.0,1,1
1614,5842992.0,1,1
1615,7982594.0,0,1
1616,3987410.0,1,0
1617,7331753.0,1,1
1618,6844182.0,0,0
1619,9318185.0,0,0
1620,9341349.0,1,0
1621,2204814.0,0,0
1622,7981115.0,1,1
1623,8966118.0,1,1
1624,1342999.0,0,0
1625,6134481.0,0,0
1626,4781295.0,1,1
1627,7333470.0,0,0
1628,9570193.0,0,0
1629,2230717.0,1,0
1630,3678135.0,1,1
1631,7180373.0,0,0
1632,8864334.0,1,1
1633,4975501.0,0,0
1634,4499356.0,0,1
1635,1217084.0,0,1
1636,4004929.0,1,1
1637,8306364.0,1,1
1638,2131189.0,0,1
1639,6641071.0,0,0
1640,8823941.0,1,1
1641,6248474.0,1,1
1642,8892975.0,0,0
1643,2364027.0,0,1
1644,3013928.0,1,1
1645,1329996.0,0,1
1646,4201500.0,0,0
1647,7865409.0,0,0
1648,6149339.0,1,1
1649,6858553.0,1,1
1650,8331370.0,0,0
1651,2520047.0,0,0
1652,7648206.0,0,1
1653,6806275.0,1,1
1654,9692379.0,0,0
1655,4581825.0,0,0
1656,2275305.0,1,0
1657,6294843.0,1,0
1658,3499388.0,0,1
1659,7170675.0,0,0
1660,7802974.0,1,1
1661,4834864.0,0,1
1662,9164024.0,1,0
1663,6487326.0,1,0
1664,3281581.0,1,0
1665,9393758.0,0,1
1666,8466393.0,1,1
1667,3624350.0,0,1
1668,6893518.0,1,0
1669,7878410.0,1,1
1670,3267002.0,1,1
1671,5824062.0,0,0
1672,4795264.0,1,1
1673,4676168.0,0,0
1674,3618436.0,1,0
1675,1790119.0,1,1
1676,5648483.0,1,0
1677,5016281.0,1,1
1678,6917183.0,0,1
1679,2660810.0,1,0
1680,3431891.0,1,1
1681,1978714.0,1,0
1682,4744062.0,1,1
1683,2648145.0,0,1
1684,4577756.0,0,0
1685,5294900.0,1,1
1686,8851547.0,0,1
1687,8890758.0,1,1
1688,6527865.0,1,0
1689,3401795.0,0,0
1690,2322503.0,1,1
1691,5482353.0,0,0
1692,8510153.0,0,0
1693,5549456.0,0,0
1694,5225407.0,0,0
1695,9495545.0,1,1
1696,1484208.0,0,0
1697,3387819.0,0,0
1698,5947967.0,0,1
1699,5189324.0,0,0
1700,9670274.0,0,1
1701,4279208.0,1,1
1702,7785229.0,1,1
1703,4710962.0,0,1
1704,3933699.0,1,0
1705,5797590.0,1,1
1706,9403191.0,1,1
1707,8001981.0,1,1
1708,4804852.0,1,1
1709,7712352.0,0,1
1710,7436104.0,1,1
1711,5287552.0,0,1
1712,4599392.0,1,1
1713,4778732.0,1,0
1714,1255663.0,1,0
1715,2398660.0,0,0
1716,4865454.0,0,0
1717,1897716.0,1,1
1718,1519321.0,0,1
1719,6909345.0,1,1
1720,3183592.0,1,1
1721,9706785.0,1,1
1722,1837680.0,0,0
1723,6066737.0,1,1
1724,3353544.0,1,1
1725,6398985.0,1,0
1726,4034211.0,1,1
1727,8584472.0,0,1
1728,8426588.0,0,0
1729,2790397.0,1,0
1730,9403565.0,1,1
1731,6742264.0,0,1
1732,4556614.0,0,0
1733,7635877.0,1,1
1734,5354108.0,1,0
1735,3635882.0,1,0
1736,2299516.0,0,0
1737,3854940.0,0,0
1738,6127092.0,1,0
1739,7103086.0,0,1
1740,1441383.0,0,0
1741,6072183.0,0,0
1742,4826856.0,0,0
1743,7711492.0,1,0
1744,1217945.0,0,1
1745,5960574.0,0,0
1746,3157229.0,1,1
1747,8497638.0,1,1
1748,1393253.0,1,1
1749,5880221.0,1,1
1750,6834293.0,1,1
1751,5867020.0,1,1
1752,2251250.0,1,1
1753,3354038.0,0,0
1754,6337010.0,1,1
1755,2625375.0,0,1
1756,8125443.0,1,0
1757,6656130.0,0,0
1758,1786115.0,1,1
1759,4728035.0,0,0
1760,2344905.0,0,0
1761,7762975.0,1,1
1762,1541693.0,1,0
1763,2515551.0,0,0
1764,1427634.0,1,1
1765,2585092.0,1,1
1766,7331808.0,0,0
1767,8712339.0,1,1
1768,6900081.0,1,0
1769,7009985.0,1,0
1770,3789912.0,1,1
1771,6112699.0,0,0
1772,9572557.0,0,1
1773,4017769.0,1,1
1774,7725281.0,1,1
1775,7025080.0,0,0
1776,5048137.0,1,1
1777,8214852.0,0,1
1778,3961756.0,1,1
1779,4827573.0,0,0
1780,2819226.0,0,0
1781,3927597.0,0,1
1782,5929044.0,0,0
1783,5629245.0,1,1
1784,6267734.0,0,1
1785,9553800.0,1,1
1786,5038783.0,1,1
1787,7721226.0,0,0
1788,9602222.0,0,0
1789,4470403.0,0,0
1790,7234463.0,0,1
1791,9933993.0,1,1
1792,2024659.0,1,1
1793,7882138.0,1,1
1794,5185060.0,1,1
1795,7184969.0,0,0
1796,8598532.0,1,1
1797,1183883.0,0,1
1798,3922364.0,1,1
1799,8631653.0,0,0
1800,6196216.0,1,1
1801,9366595.0,0,1
1802,4904732.0,0,1
1803,3263249.0,0,1
1804,6445105.0,1,1
1805,9171058.0,0,1
1806,4887500.0,0,0
1807,6739041.0,1,0
1808,3518722.0,1,0
1809,3233870.0,1,1
1810,8937291.0,1,1
1811,1679722.0,1,0
1812,5677257.0,1,1
1813,9122405.0,0,1
1814,1676026.0,0,0
1815,6096060.0,1,1
1816,6751731.0,1,0
1817,7485484.0,0,0
1818,8906157.0,0,0
1819,1374785.0,0,0
1820,1364529.0,0,0
1821,2064746.0,0,1
1822,4276359.0,1,1
1823,9839017.0,1,1
1824,1765635.0,0,0
1825,6394390.0,0,1
1826,2372840.0,1,1
1827,3743344.0,0,0
1828,9623034.0,1,1
1829,9993735.0,1,0
1830,7289603.0,1,1
1831,2171461.0,1,1
1832,2489679.0,0,1
1833,9469635.0,1,1
1834,1779960.0,0,0
1835,6888443.0,1,1
1836,7155924.0,1,0
1837,3580117.0,1,1
1838,1845301.0,1,1
1839,5969771.0,1,1
1840,6442289.0,1,1
1841,7770553.0,1,1
1842,4000026.0,0,0
1843,7615872.0,0,1
1844,6103134.0,1,1
1845,6946592.0,1,1
1846,7573925.0,0,1
1847,2299619.0,1,1
1848,4970325.0,1,0
1849,5467937.0,0,0
1850,2585566.0,0,1
1851,9821750.0,0,0
1852,7683517.0,1,0
1853,7633660.0,0,1
1854,5911258.0,0,1
1855,3246909.0,1,0
1856,9945919.0,1,1
1857,3828296.0,1,1
1858,3781670.0,0,0
1859,9462404.0,0,1
1860,4642425.0,1,1
1861,9129928.0,0,0
1862,5334330.0,0,1
1863,9188498.0,0,1
1864,3179818.0,1,0
1865,8118548.0,1,1
1866,9956391.0,1,0
1867,4263800.0,1,0
1868,7801653.0,0,0
1869,4653364.0,0,0
1870,1512908.0,0,0
1871,8859149.0,0,1
1872,7413717.0,0,0
1873,3766365.0,0,0
1874,5685909.0,1,1
1875,1295989.0,1,1
1876,9158796.0,1,1
1877,1221584.0,0,1
1878,7459565.0,1,1
1879,7269040.0,0,0
1880,1872495.0,0,1
1881,9278558.0,0,0
1882,8586074.0,0,0
1883,4906299.0,1,1
1884,7415956.0,1,1
1885,4161494.0,1,1
1886,6199059.0,1,0
1887,8211497.0,1,1
1888,6479783.0,1,0
1889,6577840.0,1,1
1890,2139419.0,1,1
1891,2856902.0,0,0
1892,8086773.0,1,1
1893,9061964.0,1,1
1894,9124698.0,0,1
1895,7596366.0,1,0
1896,9138767.0,1,1
1897,3816464.0,1,0
1898,2048769.0,0,0
1899,3915983.0,0,0
1900,4096861.0,1,1
1901,6361877.0,1,1
1902,9759455.0,0,1
1903,3475487.0,0,0
1904,3179581.0,1,1
1905,1821686.0,0,0
1906,2330199.0,1,0
1907,1693679.0,0,0
1908,9755216.0,1,0
1909,5839796.0,1,1
1910,3989702.0,1,1
1911,3751541.0,0,0
1912,7213454.0,0,1
1913,8676216.0,0,0
1914,8138208.0,1,0
1915,5482180.0,1,1
1916,8886271.0,0,0
1917,4874256.0,0,0
1918,1360986.0,1,0
1919,2301792.0,1,1
1920,1494862.0,1,1
1921,8136048.0,0,1
1922,5454454.0,0,0
1923,5097224.0,1,0
1924,7351276.0,1,0
1925,4642878.0,1,1
1926,8359796.0,1,1
1927,4784468.0,0,1
1928,6527762.0,0,1
1929,3884372.0,0,1
1930,9909259.0,0,1
1931,4317275.0,0,0
1932,7735163.0,1,1
1933,3635893.0,1,1
1934,2113878.0,1,1
1935,5296805.0,1,1
1936,4651838.0,0,0
1937,8996752.0,1,0
1938,7357944.0,0,1
1939,7889728.0,0,1
1940,7922747.0,0,1
1941,7697967.0,0,0
1942,4669289.0,0,0
1943,4847429.0,0,0
1944,3415741.0,0,0
1945,3011355.0,1,1
1946,1792989.0,0,0
1947,2276812.0,1,0
1948,2551387.0,0,1
1949,4143217.0,1,0
1950,2085392.0,1,0
1951,7021164.0,1,1
1952,3770884.0,1,1
1953,6020632.0,0,0
1954,9847212.0,1,1
1955,8100800.0,0,0
1956,6369904.0,1,0
1957,1478251.0,1,0
1958,6002045.0,1,0
1959,8765522.0,1,0
1960,4225290.0,0,0
1961,5855946.0,1,1
1962,4041634.0,0,0
1963,3510843.0,0,1
1964,8139611.0,1,0
1965,5439264.0,0,1
1966,6639359.0,1,0
1967,2579410.0,0,0
1968,4463520.0,0,1
1969,9030365.0,0,0
1970,9307282.0,0,1
1971,8759118.0,0,0
1972,1173623.0,1,1
1973,2376172.0,1,0
1974,6721305.0,0,1
1975,8423586.0,1,1
1976,9448670.0,0,0
1977,6055982.0,1,0
1978,7960579.0,1,1
1979,1185897.0,0,1
1980,6064265.0,1,1
1981,8751521.0,0,1
1982,2621153.0,1,1
1983,5316143.0,1,0
1984,3232246.0,1,0
1985,6554730.0,1,1
1986,2134821.0,1,0
1987,1895441.0,0,1
1988,1280915.0,1,1
1989,6335627.0,1,1
1990,9759822.0,1,0
1991,9095370.0,0,0
1992,2762643.0,0,1
1993,7378244.0,0,1
1994,9367264.0,1,1
1995,9232103.0,0,0
1996,8579540.0,1,1
1997,4638265.0,0,0
1998,1156027.0,1,1
1999,6351013.0,0,0
2000,8602273.0,0,0
2001,5213970.0,0,0
2002,1454313.0,1,0
2003,6232773.0,0,1
2004,7684724.0,0,0
2005,6055756.0,1,0
2006,6496931.0,1,1
2007,5574919.0,1,1
2008,7886938.0,1,0
2009,2854686.0,1,0
2010,9080203.0,0,1
2011,9271147.0,0,0
2012,6533241.0,0,0
2013,5246035.0,1,0
2014,5977660.0,1,0
2015,8865518.0,0,0
2016,6589830.0,1,1
2017,5449389.0,1,1
2018,2541900.0,0,0
2019,2352669.0,0,1
2020,3138332.0,1,1
2021,9596129.0,1,1
2022,1145054.0,0,1
2023,9295921.0,0,1
2024,8371239.0,0,0
2025,6726259.0,0,0
2026,5932375.0,0,0
2027,5018936.0,1,1
2028,8979364.0,1,1
2029,7423692.0,1,1
2030,4358181.0,0,0
2031,4576588.0,1,1
2032,8474947.0,1,1
2033,7046075.0,1,1
2034,4218221.0,0,1
2035,9257957.0,0,0
2036,9162009.0,0,0
2037,1964402.0,0,0
2038,8238330.0,1,1
2039,4535382.0,0,0
2040,2847214.0,0,0
2041,5844774.0,1,1
2042,5968091.0,1,1
2043,9992416.0,1,1
2044,3271967.0,0,1
2045,9611545.0,0,1
2046,9227174.0,1,1
2047,3349691.0,1,0
2048,7823506.0,1,1
2049,5093414.0,0,1
2050,5333046.0,1,1
2051,5157947.0,1,1
2052,6258067.0,0,0
2053,3618567.0,0,0
2054,4156025.0,1,0
2055,7201993.0,0,1
2056,4877873.0,1,1
2057,2388439.0,0,0
2058,3406696.0,0,1
2059,1545974.0,0,0
2060,9009018.0,1,0
2061,1390654.0,1,1
2062,8552586.0,0,1
2063,3486923.0,0,0
2064,1751085.0,1,0
2065,8694052.0,0,0
2066,5812204.0,0,0
2067,8307727.0,0,0
2068,8897505.0,1,1
2069,1953751.0,0,1
2070,3395537.0,0,1
2071,3181649.0,1,1
2072,9467042.0,1,1
2073,6867790.0,1,1
2074,4562767.0,0,0
2075,5688636.0,0,1
2076,8741607.0,1,1
2077,6340520.0,1,1
2078,2241945.0,1,1
2079,1551663.0,1,0
2080,8350367.0,1,1
2081,1478829.0,0,1
2082,1489995.0,1,1
2083,4233382.0,0,0
2084,5117542.0,1,1
2085,6038001.0,0,0
2086,5475054.0,1,1
2087,7450902.0,0,1
2088,4557385.0,0,0
2089,6039451.0,0,0
2090,6531124.0,1,1
2091,4192921.0,1,1
2092,5700559.0,1,1
2093,6511143.0,1,1
2094,5314532.0,1,0
2095,2327066.0,1,1
2096,7623375.0,1,0
2097,8602182.0,0,0
2098,7302025.0,1,1
2099,8056164.0,1,1
2100,6868167.0,0,0
2101,9025030.0,0,0
2102,2384571.0,0,0
2103,4734477.0,1,1
2104,1639045.0,0,1
2105,2600945.0,1,1
2106,6494087.0,1,0
2107,3919294.0,0,1
2108,1754654.0,0,0
2109,4994368.0,1,1
2110,4364280.0,1,1
2111,8007732.0,0,1
2112,5096015.0,0,1
2113,5438049.0,1,1
2114,4401448.0,1,1
2115,1800332.0,1,1
2116,6015475.0,0,0
2117,6858069.0,1,1
2118,4820694.0,1,0
2119,3534915.0,1,1
2120,5488768.0,1,1
2121,8089344.0,0,1
2122,7185111.0,0,1
2123,7277754.0,1,1
2124,2018893.0,0,0
2125,3333272.0,0,1
2126,8576362.0,0,1
2127,8486576.0,1,1
2128,4840621.0,1,0
2129,9138922.0,0,0
2130,5195786.0,0,1
2131,2204693.0,1,1
2132,4220098.0,0,0
2133,2384618.0,0,0
2134,4190852.0,0,0
2135,6765716.0,1,0
2136,6879329.0,0,0
2137,1458459.0,1,0
2138,5895747.0,1,1
2139,2637368.0,0,0
2140,9898756.0,1,1
2141,1698193.0,1,0
2142,7849432.0,0,0
2143,4844737.0,1,1
2144,5534305.0,1,0
2145,9564040.0,1,1
2146,9270053.0,0,0
2147,7955134.0,1,1
2148,5510519.0,1,0
2149,1126364.0,0,0
2150,7592650.0,1,1
2151,9287679.0,1,1
2152,5946621.0,1,1
2153,5785194.0,1,1
2154,3971890.0,1,0
2155,1759127.0,0,1
2156,2195206.0,0,1
2157,7800755.0,1,1
2158,8329062.0,0,0
2159,3832978.0,1,0
2160,3386783.0,1,1
2161,5705481.0,1,1
2162,7357607.0,0,0
2163,4401987.0,1,1
2164,9008358.0,1,1
2165,5808120.0,1,1
2166,4594428.0,0,0
2167,7883052.0,1,0
2168,5612440.0,0,0
2169,9032235.0,0,0
2170,1638610.0,1,1
2171,9322309.0,1,1
2172,2946676.0,0,1
2173,1825327.0,0,0
2174,7048471.0,1,0
2175,7491552.0,1,0
2176,9959946.0,0,0
2177,4374155.0,1,1
2178,4176137.0,1,1
2179,9410329.0,1,0
2180,2808120.0,1,1
2181,8954750.0,1,0
2182,4838630.0,0,1
2183,1833663.0,1,1
2184,3675544.0,1,0
2185,4673208.0,0,1
2186,7010476.0,0,1
2187,4255799.0,0,0
2188,4246616.0,0,0
2189,7987771.0,0,1
2190,7631973.0,0,0
2191,5194482.0,1,1
2192,2901257.0,1,0
2193,4261664.0,0,1
2194,1555845.0,0,1
2195,7689514.0,1,1
2196,6937519.0,1,0
2197,3427775.0,1,1
2198,3470476.0,1,1
2199,3339076.0,1,1
2200,1471825.0,1,1
2201,5322860.0,1,1
2202,6228707.0,1,1
2203,4048022.0,0,0
2204,5020367.0,1,0
2205,5770876.0,1,1
2206,1241952.0,0,0
2207,8024169.0,1,0
2208,5490466.0,1,1
2209,4761580.0,0,0
2210,1217055.0,0,1
2211,5662430.0,0,1
2212,3065194.0,1,1
2213,4511710.0,0,0
2214,9220292.0,0,1
2215,9444281.0,0,0
2216,9888426.0,0,0
2217,5389807.0,0,0
2218,9019246.0,0,0
2219,4601224.0,1,1
2220,1164741.0,1,0
2221,3682618.0,0,0
2222,9664764.0,0,0
2223,9820548.0,0,0
2224,1754400.0,0,0
2225,8004914.0,1,1
